id,country,status,amount
89,Spain,pending,5642294.269328008
90,Hungary,pending,2754884.1957413037
91,Austria,pending,4466240.117904573
92,Ireland,pending,8712831.58835833
93,Austria,completed,2314869.1718161153
94,Luxembourg,pending,8441302.642657593
95,United States,failed,5569197.445185264
96,Germany,completed,6379838.774718908
97,Hungary,completed,3242300.3362235813
98,Slovenia,failed,8640232.73871569
99,Bulgaria,completed,2931854.099653475
100,Croatia,pending,9035989.996115841
101,Bulgaria,completed,1322579.4828987513
102,Slovenia,pending,3730449.6492123106
103,Germany,completed,6240635.08092065
104,Portugal,failed,286956.2460155972
105,Luxembourg,failed,9188564.22533643
106,Romania,failed,7938624.715151933
107,Malta,failed,7361547.104742675
108,Hungary,pending,2601399.6248082137
109,Croatia,pending,8643468.958593044
110,Greece,failed,5789079.703731135
111,Germany,completed,7400724.469140192
112,Italy,pending,4380507.907973961
113,Czech Republic,completed,9355029.357229056
114,Latvia,completed,1387440.1349063336
115,Luxembourg,completed,6979812.3233978
116,Bulgaria,pending,2094649.7094949512
117,Malta,completed,8963866.443073854
118,Slovakia,completed,5404075.831951253
119,Czech Republic,pending,1658019.4821487425
120,Slovakia,pending,5323059.0905273175
121,Croatia,completed,7583870.665547562
122,Netherlands,pending,9871532.982281428
123,Latvia,completed,3928121.619231484
124,Sweden,pending,1456858.7197110616
125,Italy,pending,6927900.807614948
126,Italy,failed,9132459.330593273
127,Estonia,failed,1148484.1309513894
128,Germany,completed,5497669.395684091
129,Luxembourg,failed,2026811.2961365348
130,Luxembourg,completed,9856761.29897434
131,Spain,completed,4529484.160716657
132,Czech Republic,pending,7929482.544286849
133,Malta,failed,6469414.066483905
134,Czech Republic,completed,2092635.8461656447
135,Croatia,completed,2026425.010235844
136,Sweden,completed,4860747.125862502
137,Estonia,failed,7335734.49046258
138,Croatia,completed,1408909.3948124743
139,Bulgaria,pending,698687.9974062344
140,Lithuania,failed,9797677.760133462
141,Belgium,pending,1854038.130536948
142,Latvia,completed,5436448.931419689
143,Ireland,completed,4920466.634913287
144,Latvia,completed,305863.8389746038
145,Estonia,pending,3019720.431332681
146,Greece,failed,4095605.3172981576
147,Malta,pending,5909234.836729923
148,United States,failed,4002657.952230604
149,Czech Republic,completed,2685260.4427370164
150,Czech Republic,completed,2943068.970444347
151,Estonia,failed,6866696.112801568
152,Greece,pending,9947727.737451836
153,Spain,pending,6588679.695685078
154,Lithuania,completed,3672873.3733428298
155,Slovakia,failed,7240534.103007057
156,Poland,completed,9109924.814664483
157,Czech Republic,pending,9502972.991445635
158,Germany,failed,7820858.089463734
159,Lithuania,completed,4713089.287713291
160,Hungary,pending,4807663.471460079
161,Czech Republic,failed,5271188.601335814
162,Portugal,completed,1305971.7724624886
163,Slovenia,pending,6317857.306695844
164,Romania,failed,1373330.8501530695
165,Luxembourg,completed,5155337.5976749025
166,Denmark,failed,8806820.709821062
167,Bulgaria,pending,7166923.119625496
168,France,pending,1779574.44843573
169,Finland,failed,787348.3501713508
170,United States,completed,7291981.423330265
171,Latvia,pending,8209858.478413704
172,United States,pending,1839515.9580507614
173,Spain,completed,8563330.523886487
174,United States,completed,1141284.2030109593
175,Croatia,failed,9411244.26488678
176,Latvia,pending,3950820.6647101995
177,Germany,completed,3813129.3526710654
178,Belgium,failed,4842908.820338177
179,Germany,failed,3677911.8528571986
180,Croatia,completed,4905092.889686661
181,Belgium,completed,2651109.5527306674
182,United States,pending,76024.02175906686
183,Slovenia,failed,8936854.430445831
184,Greece,failed,1983454.8345440729
185,Estonia,pending,9340079.958783422
186,Italy,failed,2000753.0686663876
187,Slovenia,pending,1289497.923340105
188,Sweden,completed,2149041.690085547
189,Germany,pending,5102586.617141005
190,Luxembourg,failed,8343941.917878351
191,Germany,failed,6834009.265579935
192,Estonia,completed,1370800.7828458268
193,Netherlands,failed,9247519.04566804
194,Finland,failed,8419769.0913487
195,Germany,failed,151508.31139862485
196,Bulgaria,failed,5612834.933693092
197,Belgium,completed,9125666.89306163
198,Slovenia,pending,368737.5494077638
199,Spain,completed,3165162.8354838747
200,Denmark,pending,5502519.488283428
201,Latvia,pending,6488158.9654567065
202,United States,pending,921732.2868406186
203,Ireland,failed,2362480.2626441587
204,Denmark,failed,7281763.338802513
205,Luxembourg,failed,6418607.944292197
206,Denmark,pending,7402399.352016167
207,Portugal,failed,1121576.0554065946
208,Sweden,completed,655853.2195742894
209,Portugal,failed,1840155.9824070025
210,Czech Republic,failed,7274776.904564639
211,Malta,failed,7053667.590854761
212,Spain,completed,9800819.510184318
213,Greece,failed,6877702.089708591
214,Spain,pending,988922.6740141377
215,Ireland,pending,4040872.0845880196
216,Slovakia,pending,974031.5418648338
217,Sweden,pending,9447903.832957886
218,Croatia,completed,2668680.003430436
219,Belgium,pending,8864193.206356375
220,Spain,pending,3355174.759408971
221,Austria,pending,4788340.608153705
222,Bulgaria,failed,1915358.3550188802
223,Croatia,failed,4392260.011162756
224,Portugal,pending,2160534.1474736137
225,Croatia,completed,8104123.989423608
226,Luxembourg,pending,9550677.522744436
227,Poland,failed,5485908.705714627
228,Belgium,pending,7735631.695330646
229,Czech Republic,failed,5888544.452066401
230,Czech Republic,completed,8844972.09931185
231,Poland,pending,6844031.7275428455
232,Denmark,completed,4009.5790647443064
233,Lithuania,completed,2869797.4148108396
234,Belgium,completed,1497309.8730365243
235,Greece,completed,8689645.041033613
236,Spain,completed,1569714.2686516996
237,Finland,completed,70573.17652872985
238,Ireland,pending,9759186.1628334
239,Austria,failed,843963.8626421819
240,Bulgaria,pending,2330858.962175524
241,Malta,pending,5831891.200053496
242,Luxembourg,completed,9567248.11442014
243,Greece,completed,6385585.880275744
244,Hungary,pending,8475296.733195899
245,Austria,failed,3571728.3710177573
246,Slovenia,pending,1422734.432069509
247,Latvia,pending,8304205.765862233
248,Germany,failed,9433905.523748722
249,Malta,pending,1689134.6120117034
250,Spain,completed,7434605.782457084
251,Romania,pending,8625558.3192799
252,Austria,completed,6402392.261113351
253,Finland,failed,4976378.929530727
254,Austria,completed,1882398.0307952736
255,Ireland,failed,5542564.978104514
256,Luxembourg,failed,498013.30273243296
257,Luxembourg,pending,9973067.799445232
258,Slovakia,completed,8845666.613901375
259,Austria,pending,4800517.516814867
260,Estonia,completed,4938685.65096202
261,Poland,failed,9420190.989601951
262,Netherlands,pending,4579934.041427206
263,France,completed,3833335.0849688672
264,Italy,pending,2944355.242754639
265,Austria,failed,7396222.779534344
266,Hungary,completed,46308.36039639319
267,Croatia,pending,9553456.320936996
268,Slovenia,pending,8122513.193499525
269,United States,pending,285570.6665532476
270,France,failed,4986926.0207580915
271,Estonia,failed,9977254.64188566
272,Belgium,pending,5801816.534252722
273,Italy,failed,4625036.174058405
274,Belgium,completed,2110133.3013966274
275,Denmark,completed,9699634.992542975
276,Malta,failed,1925800.0398316456
277,Lithuania,completed,3274634.245865109
278,Austria,failed,1371944.266546188
279,Bulgaria,pending,5223408.931582255
280,Slovenia,failed,3817760.3611412738
281,Romania,failed,5686690.185066501
282,Denmark,pending,1322372.954603901
283,Sweden,completed,3332829.8759328867
284,Slovakia,failed,9616076.478106488
285,Austria,failed,8002385.106997117
286,Finland,pending,7474902.251702214
287,Poland,failed,3591993.604481909
288,Denmark,failed,4661292.988653442
289,Spain,pending,8012127.848995287
290,Luxembourg,pending,2736877.3044840177
291,Lithuania,completed,9678402.755443767
292,Slovenia,completed,1584454.2639169989
293,Greece,pending,9164369.148109758
294,Germany,completed,6327596.696621475
295,Germany,pending,6151868.872009599
296,Ireland,pending,9241741.382798683
297,Croatia,pending,7781222.872163742
298,Greece,completed,1169051.8427910234
299,Austria,pending,401452.28861310554
300,Netherlands,failed,3154751.7089628484
301,Spain,failed,9528116.352782631
302,Poland,failed,5524798.133631742
303,Sweden,failed,7698874.203866003
304,Romania,failed,8000542.285649575
305,Hungary,completed,9615103.666181229
306,Sweden,failed,4613707.613584755
307,Slovenia,pending,2498307.6489916635
308,Netherlands,pending,2367756.5866982685
309,Lithuania,failed,4775911.582407877
310,Spain,failed,2521831.6553462152
311,Italy,failed,3498763.812734037
312,Spain,completed,2912141.982067753
313,Denmark,failed,8542105.410973033
314,Denmark,pending,6708723.047779102
315,Czech Republic,failed,9156153.003795695
316,Latvia,pending,6585601.882526716
317,Croatia,pending,3429336.7344026095
318,Poland,failed,8123982.665799723
319,Lithuania,failed,8339758.594567274
320,Slovakia,completed,8226955.302155097
321,Sweden,completed,372670.576373646
322,Austria,pending,9191463.327718543
323,United States,pending,3288106.770854117
324,Portugal,failed,79259.04400769567
325,Luxembourg,pending,4684649.770554526
326,Slovakia,failed,9987880.685499711
327,Italy,failed,6550994.207076203
328,Ireland,pending,4120438.403917679
329,Luxembourg,pending,4760176.197963874
330,Greece,failed,1666033.8931850716
331,Netherlands,pending,6179394.415801107
332,Portugal,pending,9072397.590489756
333,Estonia,completed,1810948.7224469334
334,Malta,completed,4003305.299638442
335,Slovenia,completed,1467781.1736687208
336,Estonia,failed,6328105.852127799
337,Netherlands,pending,4412065.089406893
338,Italy,pending,5510742.3636203
339,Austria,failed,3906328.5562265106
340,Romania,failed,54687.132180838424
341,Hungary,completed,7651824.445501605
342,Spain,completed,1365664.5503251296
343,Romania,failed,7158338.584815833
344,Slovakia,pending,7593495.257766641
345,Croatia,pending,4536530.576532511
346,Italy,pending,1982648.5156640816
347,Slovenia,completed,2992177.2783683585
348,Slovenia,failed,9399624.584373947
349,Croatia,pending,4223323.867583626
350,Italy,failed,7822982.996970286
351,Latvia,failed,3399279.6714463513
352,Portugal,pending,461174.10275149264
353,Greece,failed,4097999.161695025
354,Ireland,failed,8483362.987041468
355,Greece,pending,7737430.198687044
356,Croatia,failed,6383665.666883618
357,Czech Republic,completed,6741019.450861761
358,Malta,failed,3722056.49131082
359,Luxembourg,pending,1508305.8154248165
360,Estonia,failed,1285673.119718319
361,United States,failed,7603271.712610462
362,Spain,failed,6658918.010996561
363,Denmark,failed,9421693.701419838
364,Malta,pending,6658757.25095601
365,Latvia,failed,6474529.545299731
366,Poland,pending,8716783.621453976
367,Ireland,completed,5370061.563296371
368,Belgium,failed,587493.9600827068
369,Bulgaria,completed,1901334.4975892333
370,Germany,completed,9355808.309791835
371,Austria,completed,5486289.274074347
372,Czech Republic,completed,3549992.546332852
373,Germany,pending,2373202.0901730587
374,Sweden,failed,4117825.735338616
375,Lithuania,completed,2686441.339859614
376,Malta,failed,4453648.421568425
377,Ireland,failed,6562231.984600429
378,Slovenia,completed,9266661.246745765
379,Netherlands,pending,2432177.0618321793
380,Slovenia,pending,7754113.777574204
381,Latvia,failed,1418038.4046434313
382,United States,pending,9985878.344868254
383,Luxembourg,failed,3474889.704716332
384,Portugal,completed,6578578.065726521
385,France,failed,7225415.143107919
386,Latvia,completed,4502494.041220716
387,Denmark,completed,871537.9287099323
388,Austria,completed,8309419.9048485365
389,Estonia,failed,1979685.9474064587
390,Latvia,completed,6867368.66873811
391,Greece,pending,860382.5725692249
392,Malta,failed,9839382.065955942
393,Romania,failed,509632.13593054115
394,Lithuania,completed,2468770.9099169965
395,Estonia,pending,6300267.585111903
396,Romania,pending,9778428.67053991
397,France,pending,7964026.074984142
398,Czech Republic,completed,6908845.141765643
399,Ireland,completed,5866765.409572896
400,Croatia,pending,6953514.537277647
401,Portugal,failed,8549758.74821477
402,Italy,completed,6491920.902493783
403,Austria,failed,4151051.7879410856
404,Romania,pending,9875856.681172634
405,Netherlands,pending,83650.28079652003
406,Finland,failed,1680612.3331777344
407,Bulgaria,completed,9406378.010132244
408,Austria,failed,5851181.275617339
409,United States,failed,4470645.130109219
410,Estonia,completed,7495371.182953776
411,Denmark,completed,8177348.493215395
412,Poland,completed,4333312.954583871
413,Finland,pending,460707.9357845489
414,Estonia,failed,7705072.900229587
415,Spain,pending,6857692.6217469005
416,Austria,failed,6072747.9117615055
417,Greece,failed,3930900.4122425984
418,Lithuania,pending,9271454.361326585
419,Poland,completed,7833369.723676718
420,Denmark,failed,5393995.632727674
421,Czech Republic,pending,7822579.930459037
422,Netherlands,pending,7545522.682899138
423,Finland,completed,3341259.6831327733
424,Denmark,pending,840207.9477643587
425,Netherlands,failed,6156571.154513494
426,France,failed,3055241.3682263424
427,Slovenia,completed,6830954.134254481
428,Netherlands,failed,4417468.301145894
429,Croatia,pending,6989713.202971942
430,Bulgaria,pending,2994677.7047618856
431,Malta,failed,722638.0726211368
432,Ireland,failed,7821216.632372757
433,Slovakia,completed,8590655.624464797
434,Ireland,pending,4282920.247571171
435,Latvia,pending,5532000.521145694
436,Bulgaria,pending,534182.2050846557
437,Bulgaria,pending,3562154.1036750716
438,Finland,failed,7377506.132849689
439,Bulgaria,pending,3424172.8098786715
440,Greece,completed,2930256.105108128
441,Austria,pending,530269.6536116558
442,Malta,failed,1657550.9109840535
443,Belgium,failed,9738616.288110768
444,Malta,failed,3593279.8102274523
445,Lithuania,pending,524473.303331302
446,Portugal,pending,3134335.6542065013
447,Austria,failed,8404954.597378975
448,Lithuania,completed,5752020.6550011495
449,Slovenia,pending,9228724.763681527
450,Germany,completed,746626.90758727
451,Portugal,pending,4749844.126095833
452,Latvia,pending,4125275.939885481
453,Austria,pending,8736151.232732294
454,Greece,pending,2386648.007415393
455,Belgium,completed,965991.2983067686
456,Belgium,pending,2130283.2047167406
457,France,failed,7062442.791170253
458,Romania,completed,8252807.711588271
459,Luxembourg,pending,6403898.542062661
460,Sweden,failed,8609950.253624415
461,Latvia,failed,575596.1407299693
462,Belgium,pending,527589.8475423335
463,Lithuania,failed,9970694.323578674
464,Slovenia,pending,7797017.994434343
465,Greece,pending,9820616.91916262
466,Hungary,pending,7474597.83681543
467,Finland,failed,5215894.83683832
468,Lithuania,failed,3747360.625604599
469,Belgium,completed,1925787.4820751308
470,Slovenia,pending,91384.15147792567
471,Sweden,pending,3251123.8289433164
472,Denmark,pending,657913.6495295413
473,Belgium,completed,4160418.0892112665
474,Slovakia,completed,6608531.146174612
475,Estonia,failed,6198401.3825386
476,Austria,failed,4288344.602087581
477,Lithuania,failed,453407.52238680946
478,Germany,failed,1926444.1274729294
479,Estonia,completed,2529760.556145068
480,Germany,pending,4918697.098934472
481,Poland,pending,3363182.2230377416
482,Austria,completed,7412480.159545871
483,Greece,pending,1922088.7615798276
484,Netherlands,failed,6919845.523019136
485,Ireland,failed,9410354.038576275
486,Poland,failed,7139294.137080356
487,Latvia,pending,3589558.260339899
488,Spain,failed,9702797.61703028
489,Germany,pending,7016058.542282832
490,Belgium,completed,1188273.5055217207
491,Croatia,completed,5625107.9171292195
492,Netherlands,pending,9624040.312905826
493,Greece,completed,3916268.183513565
494,Belgium,pending,144749.05319367902
495,Netherlands,pending,5246816.792819893
496,Germany,completed,2534052.7716257665
497,Croatia,failed,7251725.350034436
498,United States,failed,7534395.244330364
499,Czech Republic,failed,3861135.8571146913
500,Ireland,failed,4701235.955529048
501,Latvia,failed,6430651.786503073
502,Portugal,failed,2810695.6355215516
503,Romania,failed,6371600.26723234
504,Italy,failed,8818825.353651522
505,Croatia,failed,1502816.0416635338
506,Ireland,failed,6581249.795062239
507,Greece,pending,7779777.864367241
508,Sweden,pending,1658633.3130456975
509,Czech Republic,pending,7350767.18219651
510,Spain,pending,7974863.249664375
511,Belgium,pending,6923012.740744235
512,Slovenia,completed,5004948.758768918
513,Sweden,failed,7293648.779919647
514,Belgium,failed,7336621.0507292915
515,Lithuania,completed,518055.71310398314
516,Spain,completed,2892724.2582799383
517,Romania,pending,5345893.370107911
518,Spain,pending,5677323.4487587735
519,Sweden,completed,4975331.545199804
520,Hungary,completed,1702311.207209849
521,Luxembourg,failed,7810623.591157665
522,Bulgaria,pending,8792492.287337618
523,Croatia,pending,3947723.5874048257
524,Bulgaria,failed,3532243.2854119902
525,Finland,pending,4449565.904206662
526,Italy,pending,6771891.951878864
527,Sweden,failed,5108680.537008707
528,Denmark,completed,3931013.4272914454
529,Belgium,pending,4301977.095847567
530,Portugal,pending,8716585.695121493
531,Croatia,pending,6720415.149676929
532,Ireland,pending,6099567.470475085
533,Czech Republic,pending,5808228.738767666
534,Poland,pending,5841568.172448844
535,France,completed,7973008.996005324
536,Luxembourg,failed,6343086.688050075
537,Latvia,failed,5064523.109117657
538,United States,failed,949994.3668330602
539,Lithuania,failed,5149570.299556232
540,Lithuania,pending,2695272.738772635
541,Romania,pending,7376871.744527791
542,Slovenia,failed,3076162.586721203
543,Romania,failed,8343832.3269660575
544,Germany,pending,2359871.1532391557
545,Slovenia,failed,9480390.496333238
546,Spain,completed,6811762.853378268
547,Finland,pending,9966709.82970341
548,United States,pending,2223030.732142476
549,Austria,pending,3433353.090484045
550,Finland,completed,954166.6276255412
551,Netherlands,completed,8603380.356462276
552,Malta,failed,4899878.331351191
553,Finland,completed,2041337.7921639131
554,Italy,failed,4788173.974484637
555,Bulgaria,completed,7273825.60054276
556,Denmark,failed,5715194.3762645265
557,Poland,completed,8324333.264414793
558,Luxembourg,completed,2001055.0708614506
559,Netherlands,pending,2118675.1358441515
560,Italy,completed,9748967.44156334
561,Slovenia,pending,1476491.714759588
562,Portugal,pending,4986836.737889123
563,Latvia,completed,3184949.702640534
564,Lithuania,pending,7486431.902655832
565,Ireland,failed,8169395.240464789
566,Romania,pending,6286412.9137817
567,Ireland,failed,162123.99869666493
568,Germany,completed,1151074.360599197
569,Belgium,completed,9338717.614529915
570,France,failed,4124643.206539905
571,Estonia,failed,915802.3609582178
572,Croatia,pending,8821977.01015917
573,Greece,completed,5586633.961645528
574,Czech Republic,pending,5512921.548393776
575,Denmark,failed,3691619.086614002
576,Austria,failed,4322321.909645162
577,Sweden,failed,1502663.5292916347
578,Luxembourg,failed,7916734.193938621
579,Belgium,completed,2118152.45809619
580,Denmark,completed,1428581.6941813778
581,Slovakia,failed,4618560.933521889
582,Estonia,failed,678311.9042274721
583,Malta,pending,247860.56270376223
584,Belgium,pending,3947860.5897692256
585,Luxembourg,completed,1376910.9440343753
586,Portugal,pending,6440640.115406339
587,Lithuania,pending,8842468.653574757
588,Bulgaria,pending,7047696.3485175455
589,Romania,failed,2973484.042025285
590,Latvia,pending,4088429.8938562414
591,Hungary,completed,1384127.4821089876
592,Poland,completed,443799.38383473427
593,Luxembourg,failed,8050034.554229699
594,Finland,failed,3056168.2075763517
595,Italy,failed,7881238.199121641
596,Sweden,completed,2346557.4369199104
597,Slovakia,failed,3977818.202963199
598,Belgium,completed,6614487.778406304
599,Hungary,completed,2992963.208804426
600,Croatia,failed,9356528.655280698
601,Italy,failed,9300171.456661625
602,Malta,failed,765111.10093341
603,Luxembourg,pending,1122955.5471207765
604,Italy,completed,295437.6283792015
605,Finland,failed,5785141.365348642
606,Czech Republic,pending,1069621.4316263187
607,Croatia,completed,6146327.923073413
608,Lithuania,completed,1560242.5774025174
609,United States,pending,6008014.969284364
610,Germany,pending,6451903.992864299
611,France,completed,6731460.411814924
612,Lithuania,completed,1477339.272955699
613,Belgium,pending,5444143.952450512
614,Croatia,completed,737098.9780308456
615,Belgium,completed,3826601.049628986
616,Romania,completed,4457601.291958508
617,Greece,pending,4710765.587450867
618,Greece,completed,5974190.600224019
619,Slovenia,failed,585648.8231779033
620,Malta,completed,8369958.930746655
621,Estonia,completed,3374343.4287260897
622,Romania,completed,833210.3461124796
623,Slovakia,failed,9918341.082284037
624,Lithuania,completed,3765171.5895034885
625,Sweden,completed,8870197.243792078
626,Greece,failed,2359117.391458887
627,Slovenia,pending,1013599.0693356367
628,Malta,failed,9712084.36412878
629,Spain,completed,3868818.8800320243
630,Denmark,pending,6257445.489660872
631,France,completed,3164914.5497841747
632,Germany,completed,8089662.962305735
633,Germany,pending,9231631.642796976
634,Netherlands,completed,3623832.6942478227
635,Slovakia,pending,3230447.059286001
636,Luxembourg,pending,8100146.140431152
637,Austria,pending,6603585.683819449
638,Malta,pending,8696385.818680547
639,Sweden,pending,3753641.3299434134
640,Sweden,pending,322180.27936979587
641,Sweden,pending,7703476.975927575
642,Ireland,failed,819833.0640268148
643,Finland,completed,527528.9936039007
644,Italy,completed,9267243.264102088
645,Latvia,failed,9145117.052398598
646,Latvia,pending,2763467.411189212
647,Lithuania,failed,6666459.97980819
648,Hungary,pending,4254544.739710954
649,Denmark,failed,6502215.983758274
650,Germany,pending,3968249.1741294423
651,Sweden,completed,2391869.228963888
652,Italy,completed,7924333.186884893
653,Poland,pending,4513890.6710959915
654,Portugal,completed,4305977.649100264
655,Hungary,pending,7944387.723635931
656,Romania,pending,537052.5346151122
657,Belgium,completed,9193514.38115749
658,Croatia,completed,6961041.374091699
659,Lithuania,completed,6066290.617299515
660,Slovakia,failed,3630154.673006597
661,Greece,failed,8741118.85295413
662,Bulgaria,failed,6788775.167233946
663,Germany,completed,6871000.939463051
664,Germany,failed,8109317.942511305
665,Czech Republic,failed,1679004.6543226056
666,Poland,failed,4845082.933607109
667,Germany,failed,761954.7989607822
668,Croatia,completed,72980.12147385458
669,Italy,completed,7116440.818886325
670,Romania,failed,2008357.1607006101
671,Lithuania,failed,1427000.346234818
672,Hungary,completed,2034845.4991993469
673,Hungary,pending,9195934.75245982
674,Greece,pending,5264952.460863838
675,Belgium,pending,3121132.2113606776
676,Ireland,failed,748996.267369848
677,Finland,failed,2579236.678945438
678,Ireland,completed,670483.6505727096
679,Portugal,completed,2739992.5307856845
680,Finland,pending,6920512.176767157
681,Austria,completed,7821121.001964803
682,Portugal,pending,8656828.566752153
683,Italy,failed,8681717.687303962
684,United States,pending,8424231.798306983
685,Estonia,failed,6623656.912649506
686,Estonia,failed,9914645.727326402
687,Latvia,pending,7291243.31812942
688,Latvia,completed,2801304.800383115
689,Netherlands,failed,4402919.311806949
690,Austria,completed,6082216.136628612
691,Denmark,failed,3876025.2677523745
692,Czech Republic,pending,5228516.959869082
693,Slovenia,failed,3318902.789908552
694,Estonia,failed,5394579.3573461175
695,Poland,completed,8279442.573477834
696,Portugal,failed,5807996.48483794
697,Slovenia,completed,2315509.494154585
698,Austria,completed,3753950.7445851094
699,United States,failed,707427.9362883973
700,Slovenia,completed,5829979.877329747
701,Bulgaria,completed,9650971.181220653
702,Estonia,failed,5979870.297602412
703,United States,completed,9253020.547366725
704,Luxembourg,completed,2090390.7385601571
705,Bulgaria,pending,3304543.293972212
706,Belgium,completed,7902480.366304472
707,Finland,pending,8076742.457333435
708,France,completed,9414226.395227877
709,Finland,completed,2212881.4637661655
710,Malta,completed,5643055.0612039305
711,Denmark,completed,597215.7331999195
712,Latvia,completed,8234199.304295852
713,Luxembourg,failed,8848511.882263983
714,Slovenia,pending,7973329.158636294
715,Slovakia,failed,5819108.434429171
716,Finland,completed,9294940.58674213
717,Ireland,pending,3837705.5529742087
718,Romania,pending,9374044.596475037
719,Hungary,completed,5268309.278354772
720,Austria,completed,6106745.671523046
721,Bulgaria,pending,5248372.996232172
722,Netherlands,completed,8329400.893488003
723,Bulgaria,pending,4266159.202151996
724,Bulgaria,pending,8674509.09541665
725,Germany,pending,888744.2866328598
726,Romania,completed,6936532.945187553
727,Greece,failed,4124704.989109653
728,Bulgaria,completed,8857752.186938224
729,Slovenia,pending,2897685.558241425
730,Latvia,failed,463176.2549357743
731,Greece,completed,3800434.086650044
732,Greece,failed,1927069.7703524986
733,Romania,completed,6305262.886758583
734,Slovenia,pending,2252301.813458295
735,Romania,failed,8732701.710916609
736,Ireland,failed,1398334.4908869143
737,Malta,failed,4630626.520424504
738,Bulgaria,failed,477289.1033816484
739,Malta,completed,6198267.091245809
740,Denmark,failed,1774428.1888422542
741,Croatia,completed,8006414.122600045
742,United States,pending,6431873.740098388
743,Hungary,pending,4332847.723761351
744,Romania,completed,3612605.2596065593
745,Denmark,pending,4626211.2493536575
746,Poland,completed,6133490.713645505
747,Ireland,pending,2680126.8570607617
748,Romania,completed,128427.36332169258
749,Estonia,completed,9885883.967552548
750,Czech Republic,pending,2744551.1777257794
751,Portugal,pending,2261365.5827651415
752,Bulgaria,pending,529719.860475224
753,Luxembourg,failed,87340.16640578269
754,Slovakia,failed,9845464.46658779
755,Germany,failed,8178840.880015022
756,Malta,pending,6780539.432410229
757,Netherlands,pending,8140768.75106978
758,Luxembourg,failed,1244054.0081751905
759,United States,failed,156378.300439437
760,Hungary,failed,3350394.753703798
761,Denmark,completed,6621334.890034963
762,Portugal,pending,7206205.402990673
763,Lithuania,completed,4495534.554630496
764,Germany,completed,3102013.494629998
765,Latvia,failed,4605095.57761036
766,Croatia,pending,3000555.988228826
767,Spain,failed,9652810.414636752
768,Estonia,pending,3005903.3875680408
769,Estonia,failed,6347571.379070569
