id,country,status,amount
142,Greece,pending,7950853.349136573
143,Czech Republic,failed,5996925.999262113
144,Portugal,completed,6390606.4658996165
145,Lithuania,pending,9196941.20975643
146,Czech Republic,failed,7415445.839696795
147,Italy,failed,9208141.133004678
148,Italy,failed,6945124.081141125
149,Portugal,failed,4579064.882215701
150,Greece,pending,9262691.201289522
151,Austria,failed,1019277.4727040443
152,Greece,pending,7529486.712827916
153,Slovakia,completed,3894094.9465580997
154,Bulgaria,pending,7328712.050175584
155,Germany,completed,5431552.2194353845
156,Ireland,failed,2668462.955015556
157,Netherlands,pending,9502436.066168312
158,Poland,pending,8957496.105372872
159,Netherlands,pending,8057456.050061779
160,Netherlands,completed,3322733.1238075783
161,Ireland,failed,1551732.6789327767
162,Italy,failed,6101236.487064192
163,Czech Republic,pending,2651086.1412060014
164,Ireland,completed,7266762.866346389
165,Germany,completed,4390452.519794053
166,Poland,pending,4331808.619132997
167,Sweden,failed,9893390.89941883
168,Estonia,failed,2200383.1607639333
169,France,completed,6523216.261226998
170,Italy,failed,1264038.3052666904
171,Finland,completed,6267985.24880161
172,France,pending,458458.2400262527
173,Czech Republic,completed,1729145.75186624
174,Hungary,failed,7390180.483067625
175,Czech Republic,pending,4703488.492896249
176,Ireland,completed,4271864.757340681
177,Belgium,pending,8996012.166304706
178,Denmark,failed,8231090.641752009
179,United States,completed,7020321.820324979
180,Belgium,failed,7993460.70310033
181,Slovenia,failed,6221757.197240913
182,Spain,pending,1287507.603018213
183,France,failed,2924701.314999095
184,Austria,completed,1511456.386681458
185,Austria,failed,970051.7306226497
186,Belgium,completed,5854745.7965022
187,Lithuania,failed,4176870.0060675
188,Slovakia,pending,3422130.9884257135
189,Luxembourg,pending,5222767.230383413
190,Italy,pending,2850458.460410551
191,Sweden,completed,269762.8017938603
192,Estonia,pending,7519640.3085937295
193,Sweden,pending,5940238.1883487245
194,Slovakia,pending,6777449.769153478
195,Latvia,completed,7539590.357617285
196,Sweden,failed,1868930.0216196913
197,Poland,failed,8259269.358434237
198,Latvia,pending,5553478.442457289
199,Ireland,pending,6252983.157365388
200,France,pending,3314326.6660188497
201,Luxembourg,completed,4352370.329238613
202,Netherlands,failed,6843242.469894975
203,United States,failed,2037516.6072018303
204,Lithuania,failed,4468923.867515475
205,France,pending,1725341.9945167713
206,Portugal,failed,6128998.561686214
207,Ireland,completed,4075820.6546591767
208,Italy,failed,3698538.972583042
209,Spain,completed,8301922.0434029335
210,Malta,failed,3301760.7014025208
211,Bulgaria,failed,7206830.105816413
212,Hungary,failed,1916101.0891271946
213,Slovakia,failed,8904784.569704516
214,Slovakia,pending,1608019.7093434767
215,Belgium,completed,4631898.698664883
216,Latvia,completed,1860152.2538728232
217,Finland,pending,1731385.4859792853
218,Luxembourg,pending,3292230.283759565
219,Austria,completed,1668484.2566777524
220,Ireland,pending,7796543.123580903
221,Latvia,pending,3941788.3252391773
222,Romania,failed,4000763.912290661
223,France,pending,8206901.809196795
224,Hungary,failed,3143510.2031065677
225,Greece,pending,8865029.689560326
226,Slovenia,completed,861156.0163265752
227,Malta,completed,3180373.299046485
228,France,completed,4001381.3706966927
229,Netherlands,failed,895042.3273806007
230,Austria,pending,724285.529583728
231,Spain,pending,1776817.830864077
232,United States,failed,950249.0655375462
233,Portugal,failed,3416007.3359030276
234,Ireland,failed,6887014.698613252
235,Croatia,pending,7286406.682641203
236,Belgium,pending,8744173.314895134
237,Germany,failed,4576504.369288185
238,Spain,completed,3422473.104951559
239,Germany,failed,8715250.977231927
240,Italy,pending,331446.27208904433
241,Ireland,completed,7824091.024006477
242,Lithuania,pending,2352278.155632176
243,Latvia,failed,1011239.708748275
244,Ireland,completed,2162522.7264534994
245,Luxembourg,completed,8339254.8710992085
246,Finland,failed,7539561.891688225
247,Greece,pending,5706286.128170658
248,Poland,pending,7706702.949420898
249,Spain,completed,3134682.184703572
250,Luxembourg,pending,6152725.090252265
251,Slovenia,failed,4680044.984217972
252,Latvia,completed,1134981.424186007
253,Sweden,failed,9972321.794881796
254,France,failed,4617214.568792511
255,Portugal,pending,8247684.242987873
256,Finland,pending,700438.896799398
257,Hungary,failed,5923258.72126605
258,Czech Republic,failed,4838631.269794394
259,Belgium,pending,7568987.1492592655
260,Czech Republic,completed,277645.5873307737
261,Sweden,pending,1397202.0819357233
262,Netherlands,failed,4921869.826336873
263,Luxembourg,pending,7910464.77795528
264,Ireland,completed,9892745.004785042
265,Poland,failed,9746106.356390053
266,Germany,pending,2032613.327890236
267,Luxembourg,completed,4443058.480444377
268,Belgium,pending,62664.51354555058
269,Spain,failed,4815811.390382723
270,United States,pending,8967136.462820746
271,Finland,failed,7111600.420361574
272,Romania,failed,5000527.191232092
273,Austria,pending,1301532.9411045061
274,Estonia,pending,1003296.1353264624
275,Spain,failed,3901488.292959897
276,Latvia,pending,719355.2903688805
277,France,failed,4449481.435787723
278,Austria,pending,3065237.524033011
279,Denmark,pending,2149460.1134297596
280,Ireland,completed,3783446.2741019935
281,Italy,pending,1743526.8276398107
282,Belgium,completed,4287627.58872866
283,Poland,failed,4621170.878366744
284,Estonia,pending,5496507.434057373
285,Czech Republic,completed,1448739.6833408717
286,Croatia,completed,8482625.877871383
287,Ireland,completed,881179.829345693
288,Croatia,pending,7448903.82486526
289,Luxembourg,failed,6633719.215656391
290,Czech Republic,completed,6350418.468453139
291,Malta,pending,7898503.217143119
292,Italy,pending,5854812.593156394
293,Denmark,failed,6904161.430556153
294,Italy,failed,8789922.549055753
295,Germany,completed,2317771.984916114
296,Sweden,pending,1763204.0649644632
297,Netherlands,pending,5621675.333403654
298,Ireland,completed,3173911.5407779273
299,Austria,completed,1209731.936465185
300,Estonia,failed,1268180.2755382387
301,United States,failed,7989753.74751234
302,France,pending,472152.2534142686
303,Romania,pending,8954079.128354525
304,Denmark,pending,7137474.19561857
305,Denmark,pending,5034618.824255308
306,Greece,pending,2915473.6390137235
307,Sweden,failed,5166463.4994407045
308,Sweden,pending,3060885.8127846573
309,Estonia,completed,9521910.99193613
310,Croatia,pending,8767631.725188157
311,Germany,failed,2038755.8931922223
312,Lithuania,failed,6488489.172647606
313,Netherlands,failed,3273147.09744557
314,Italy,failed,7419719.593881001
315,Slovakia,failed,8831516.37628197
316,Sweden,completed,7457316.356513932
317,Netherlands,pending,7137534.118539544
318,Romania,completed,3604653.631509477
319,Poland,pending,4957703.259064917
320,Hungary,completed,7548153.227166459
321,Latvia,pending,5838792.1658068765
322,Finland,completed,5646629.829245842
323,Denmark,failed,7956071.220104417
324,Slovakia,failed,1371531.322483831
325,Sweden,pending,2567058.632539515
326,Lithuania,failed,1151901.236123063
327,Malta,completed,9979279.41802965
328,Latvia,pending,9024107.82424098
329,Sweden,completed,5075537.402028199
330,Spain,completed,1851143.2808419936
331,Lithuania,completed,6444956.938619634
332,Sweden,completed,9770226.353736537
333,Portugal,pending,2566210.042840046
334,Ireland,failed,9422410.55105314
335,Italy,pending,5051912.979690454
336,Ireland,pending,4620170.938763662
337,Luxembourg,completed,9436051.011806717
338,Slovenia,failed,5984492.261881397
339,Czech Republic,pending,8048277.407674211
340,Finland,completed,5591853.40698194
341,Belgium,completed,8969018.579593258
342,Belgium,pending,7969798.4664528
343,Denmark,failed,7597342.852203651
344,Spain,completed,6281025.594316655
345,Latvia,pending,1073839.9992164972
346,Spain,pending,6975221.295261146
347,Netherlands,failed,7457427.641022537
348,Austria,completed,8629142.304016208
349,Ireland,pending,5601136.292956837
350,Spain,completed,4423393.068526847
351,Croatia,failed,2108495.7742016907
352,Czech Republic,pending,8622491.432207992
353,France,failed,9531365.274146976
354,Spain,failed,1300207.575567608
355,Germany,pending,6474365.873485446
356,Slovenia,pending,7049237.012757389
357,Luxembourg,completed,7328329.179945381
358,Latvia,completed,7967650.752906269
359,Germany,completed,1496347.6400788734
360,United States,completed,2273763.995421604
361,United States,pending,5454027.5136815505
362,United States,completed,3249813.884327756
363,France,completed,5565154.0255605215
364,Poland,failed,2221107.8208468473
365,Slovenia,failed,9629706.999407161
366,Estonia,completed,6695687.991446375
367,Finland,completed,5985527.836536582
368,Hungary,completed,5172695.35316024
369,Slovakia,pending,4679553.836403142
370,Romania,pending,6954038.635392287
371,Spain,failed,6816639.111154576
372,Croatia,failed,4713951.297941105
373,Germany,failed,9867131.445998846
374,Estonia,pending,857430.3668300943
375,France,completed,1011423.5910590297
376,Romania,pending,696212.3973649536
377,Germany,pending,4713590.317398647
378,Bulgaria,failed,3954330.9508904465
379,Slovakia,failed,4584880.498269953
380,Czech Republic,failed,9987794.06500145
381,Greece,failed,7803251.021874907
382,Portugal,pending,9462433.597866101
383,Romania,completed,4555170.5921869725
384,Slovakia,failed,1415591.9454648958
385,Portugal,failed,9406939.426545082
386,Denmark,completed,5928300.948118971
387,Lithuania,completed,3503686.862598938
388,Croatia,completed,9945319.990385441
389,Greece,completed,9380011.03612804
390,Ireland,pending,7061053.281078147
391,Slovakia,pending,6730468.009354415
392,Germany,completed,7106557.722948568
393,Estonia,pending,5141138.032916999
394,Luxembourg,pending,1746387.7883532853
395,Portugal,completed,2258475.575698611
396,Spain,completed,9793456.912051085
397,Slovakia,pending,9137519.051518897
398,Italy,completed,7543640.823922387
399,Slovakia,failed,5792664.693626015
400,Ireland,failed,6205957.886249516
401,Germany,completed,8219194.335251985
402,Lithuania,failed,5004992.11785231
403,Bulgaria,pending,537842.9024191345
404,Italy,failed,9373585.137335872
405,Latvia,pending,7121957.889602475
406,Bulgaria,completed,1471616.5458366915
407,Portugal,failed,9158869.039041944
408,Czech Republic,failed,1915802.3019871106
409,Germany,completed,4427364.2090196805
410,Croatia,pending,9676851.836239144
411,Bulgaria,completed,958311.1641135179
412,Croatia,completed,7918603.378957396
413,Slovakia,pending,8336073.315135796
414,United States,completed,1558820.2824634223
415,Netherlands,failed,8869236.751617728
416,Lithuania,failed,2638626.895857569
417,Poland,pending,61962.14665750155
418,Luxembourg,failed,7771075.595328766
419,Estonia,failed,5958800.138278308
420,Finland,completed,8196555.415890722
421,France,completed,4976438.004194339
422,Greece,failed,7888993.186780278
423,Netherlands,pending,9125061.811032383
424,Luxembourg,pending,6972288.534065786
425,Czech Republic,failed,7109874.222876954
426,Malta,pending,523981.8512736982
427,Ireland,pending,3615330.0482157315
428,Estonia,completed,2711611.257364012
429,Czech Republic,completed,9583229.085678032
430,Estonia,pending,8461729.848286046
431,Finland,completed,903554.8828182938
432,Slovakia,completed,1556048.458726199
433,Portugal,completed,9601264.698881414
434,United States,pending,8618020.489162752
435,France,failed,9911976.222551016
436,Poland,pending,2343033.1457268507
437,United States,pending,6965428.692898827
438,Sweden,pending,1185712.9107435062
439,Romania,pending,7380213.171230235
440,Luxembourg,pending,5973110.002427007
441,Netherlands,pending,694849.2546599449
442,France,completed,8754724.550871726
443,Austria,failed,6353377.689030812
444,Slovenia,failed,7421664.154682778
445,Croatia,completed,5287038.533311415
446,Latvia,completed,7836538.3322488
447,Bulgaria,completed,5165898.126270599
448,Estonia,completed,9877441.195854172
449,Luxembourg,completed,3394506.794762566
450,Estonia,pending,4978922.709113934
451,Netherlands,failed,2963813.017015624
452,Poland,completed,3321306.113715652
453,Latvia,pending,2369359.061605483
454,Denmark,failed,5366201.830769366
455,Latvia,completed,571557.3039404908
456,Netherlands,failed,8549908.319771923
457,Lithuania,failed,9933121.471812446
458,Luxembourg,failed,8165463.772049618
459,Latvia,failed,2425059.291192522
460,Belgium,pending,7404503.07614095
461,Italy,completed,4436010.7210590895
462,Spain,failed,1531571.8354431663
463,Bulgaria,pending,3690079.8647770206
464,Luxembourg,completed,9392189.247374095
465,Portugal,completed,1845151.5686172303
466,Slovenia,failed,6873525.98876352
467,Estonia,completed,3866066.1340861702
468,Germany,failed,6465017.597333739
469,Portugal,failed,9650607.877293458
470,Estonia,completed,4757477.147734565
471,Czech Republic,pending,311314.4822779901
472,Greece,failed,6407926.437142411
473,Croatia,failed,1722427.3567709613
474,Portugal,pending,2529809.22271994
475,Austria,completed,4323885.4848095225
476,France,pending,343675.0965534041
477,Finland,completed,6534312.1491873935
478,United States,pending,6948358.929606017
479,Slovenia,failed,3446938.938519757
480,Slovakia,pending,4436385.538858796
481,Slovakia,pending,9614959.43689322
482,Finland,pending,2090072.0975258634
483,Greece,completed,7198749.261007149
484,Netherlands,pending,3291164.7185190585
485,Netherlands,pending,5819792.860692902
486,Bulgaria,failed,221309.84863950155
487,Poland,pending,7252971.726765531
488,Hungary,pending,6147440.535007005
489,Belgium,completed,1974916.8012172403
490,Spain,failed,3609627.383688552
491,Croatia,completed,542009.2683925326
492,Lithuania,failed,4281914.163274551
493,Belgium,pending,3452218.120695196
494,Slovenia,pending,2957202.6731850244
495,Germany,failed,6984574.019100318
496,Greece,completed,9350230.836889088
497,Malta,pending,9230020.158699006
498,Finland,failed,5540669.809990028
499,France,failed,78323.84099958456
500,Slovenia,failed,4142953.1805647467
501,Ireland,failed,3754288.3545921245
502,Finland,pending,2201862.050113379
503,Czech Republic,failed,1197761.6918184431
504,Hungary,pending,2849890.629979035
505,France,completed,3695183.8594527575
506,Germany,failed,4420647.978528322
507,Austria,completed,537069.8257804918
508,Estonia,failed,82901.52211097856
509,Malta,failed,9442697.725527639
510,Hungary,failed,5396879.2158804005
511,Sweden,failed,849016.7853227126
512,Denmark,pending,2384052.3285219194
513,Bulgaria,failed,6596981.052423039
514,Slovakia,pending,8412355.509148916
515,Ireland,pending,5293279.88464759
516,Finland,completed,6710011.604855661
517,Slovakia,pending,1781333.4577170825
518,Austria,failed,2219567.4135512975
519,Czech Republic,pending,8306163.259203093
520,Czech Republic,pending,2602199.50690283
521,Czech Republic,pending,4763913.637157911
522,Denmark,failed,5004736.656619215
523,Germany,completed,7127403.118046624
524,Lithuania,pending,9478948.740225079
525,Ireland,pending,5270595.499363007
526,Ireland,completed,883082.9460705547
527,Greece,failed,3321141.8589264373
528,Spain,pending,8954228.129769476
529,Czech Republic,pending,4686574.33940668
530,United States,pending,417961.25255783467
531,Hungary,failed,5651218.952766913
532,Slovenia,pending,1474693.0018074734
533,Belgium,failed,2156362.7872216827
534,Germany,completed,5593969.772596638
535,United States,pending,3473260.628288953
536,Slovakia,completed,214149.52229262597
537,Romania,pending,1607488.3200452127
538,Bulgaria,pending,152348.39387984423
539,Poland,completed,2669165.245838797
540,France,pending,1732960.2308203862
541,Belgium,failed,4788727.312903641
542,Germany,pending,8231630.134026752
543,Germany,pending,1019573.1863681256
544,United States,pending,5294305.8343621185
545,Luxembourg,failed,3002133.872449506
546,Belgium,completed,4601976.218727256
547,Sweden,completed,4467202.857912991
548,Portugal,completed,1344739.13765778
549,Slovakia,completed,9438997.26886416
550,Germany,failed,5495001.44132231
551,Spain,failed,5585469.498186641
552,Bulgaria,failed,1233098.7517066805
553,Finland,completed,6631782.038448994
554,Denmark,completed,846625.8628682444
555,Italy,completed,5612954.7876774985
556,Portugal,failed,1778559.494430527
557,Belgium,failed,8004651.792452256
558,Poland,failed,581460.5739877176
559,Hungary,failed,715579.0233918225
560,Luxembourg,completed,8771903.555383993
561,Malta,completed,6339145.976081689
562,Croatia,pending,9365353.107149087
563,Ireland,failed,6113282.79150288
564,Italy,pending,8826847.084289037
565,Italy,pending,6400343.19319365
566,Finland,failed,9011640.810156165
567,Finland,pending,8256725.943476405
568,Czech Republic,pending,3986506.844932225
569,Italy,completed,2513887.935403537
570,Poland,failed,1672215.6970874525
571,Estonia,failed,8052169.313425399
572,Finland,pending,8150005.271443646
573,Ireland,completed,8686209.640804809
574,Sweden,failed,4868907.296481991
575,Germany,pending,920792.6012457779
576,Romania,completed,561306.0504824463
577,Romania,failed,2491640.002557525
578,France,completed,604217.1656733397
579,Romania,completed,3395966.7086735847
580,Spain,completed,1131698.0666422548
581,Sweden,pending,1888422.6606869726
582,Finland,pending,7842745.623405883
583,Bulgaria,completed,1413782.808847489
584,Lithuania,failed,7255652.269680489
585,Denmark,failed,3853950.9749398394
586,Estonia,failed,2400593.7677077428
587,Luxembourg,pending,6837418.03271783
588,Bulgaria,pending,5901062.438737799
589,Lithuania,failed,8069305.194318855
590,Belgium,pending,4154061.5656343447
591,Ireland,pending,1796881.7172177553
592,Estonia,pending,5239045.255881821
593,Malta,failed,4691162.372656427
594,Denmark,pending,2566807.7545352485
595,Netherlands,failed,6359970.857227448
596,Greece,pending,5486727.9073159555
597,Croatia,failed,3357490.124195971
598,Ireland,pending,2905345.185190128
599,Spain,failed,388111.50665938656
600,France,failed,4841761.827034656
601,Luxembourg,failed,3874353.3512582094
602,Latvia,pending,6393690.978609811
603,Netherlands,pending,6822693.844943361
604,Finland,failed,7583783.549811944
605,Slovakia,completed,8067831.001975297
606,Czech Republic,pending,5922010.94204765
607,Romania,failed,7949465.451244062
608,Austria,pending,1022635.6510376688
609,Latvia,completed,3079571.8613630095
610,Estonia,pending,9461715.357498676
611,Austria,completed,1677004.122440564
612,Poland,failed,1850259.6239440583
613,Romania,failed,7054998.156897947
614,Hungary,pending,9394273.894403962
615,Finland,completed,2361340.87881084
616,Romania,pending,6455772.93241874
617,Austria,completed,8139055.878326814
618,Croatia,pending,238304.33064010448
619,Estonia,completed,1098299.4292301617
620,Romania,completed,9662817.62921256
621,Austria,failed,2917062.376896038
622,Bulgaria,completed,6450927.192224151
623,Slovenia,completed,6028819.180616178
624,France,failed,612663.30033532
625,Greece,pending,5300448.220945378
626,France,pending,2406442.486000494
627,Netherlands,completed,6610335.867218832
628,Croatia,failed,3626227.528620207
629,Bulgaria,completed,3436976.428677999
630,Slovakia,pending,666681.6688910971
631,Malta,failed,584862.8406359091
632,Netherlands,failed,7586522.485570477
633,Sweden,failed,536978.247635298
634,Romania,completed,3624444.0252761324
635,Belgium,failed,5384907.547158094
636,Ireland,failed,2702896.8896081187
637,Austria,completed,3786060.564512692
638,Malta,failed,1267671.9013300575
639,Romania,failed,6155461.455884944
640,Malta,failed,8275822.916359865
641,Latvia,completed,5274098.16619575
642,Croatia,completed,5214761.979867846
643,Germany,completed,7829091.816788015
644,Croatia,failed,3917763.632087868
645,Slovenia,completed,2527563.1346593206
646,Italy,failed,7345309.472420115
647,Malta,failed,4107296.3975349017
648,France,failed,6958283.152135408
649,Ireland,pending,2410590.877026553
650,Greece,failed,7070133.00712583
651,Romania,completed,5041738.373806551
652,Netherlands,failed,5634293.274929022
653,Ireland,completed,8011866.0136172455
654,Belgium,pending,7049075.45453614
655,Lithuania,completed,5431601.928794806
656,Portugal,pending,2810450.9935132437
657,Hungary,failed,8199248.05162471
658,Sweden,completed,8995129.257206706
659,Italy,failed,660189.3929689373
660,Lithuania,completed,1449319.4022892097
661,Lithuania,completed,5507918.195691427
662,Romania,completed,8691037.313884456
663,Finland,pending,2002558.6616172686
664,Ireland,pending,3573341.884070619
665,Sweden,failed,627556.6768129003
666,Finland,failed,1440548.2699998717
667,Latvia,completed,1641371.7485355295
668,Portugal,completed,7212648.772327224
669,Romania,completed,812886.8694019031
670,Sweden,failed,4678952.581623482
671,United States,pending,6266028.952796827
672,Czech Republic,failed,1042973.9412812633
673,Germany,failed,8950472.804120319
674,Poland,completed,3289091.7551162946
675,Ireland,completed,5295216.468610086
676,Italy,pending,2877726.3879254144
677,Czech Republic,failed,7306011.723133963
678,Poland,failed,5270443.602922159
679,Italy,completed,2514694.586726586
680,Slovakia,completed,4984182.700671644
681,Denmark,failed,8471181.269557057
682,Sweden,pending,4322297.94675018
683,Bulgaria,completed,5257777.160041916
684,Luxembourg,failed,1829135.7634042816
685,Finland,failed,2259687.0257557067
686,Hungary,failed,7094972.241218984
687,Netherlands,completed,2403903.0778892813
688,Italy,pending,9570755.882659595
689,Poland,failed,3604938.622011823
690,Romania,failed,4445814.304899162
691,Romania,completed,8882283.045018971
692,Greece,pending,8874706.184949584
693,Italy,completed,432664.36975211377
694,Estonia,pending,8017619.976365966
695,Estonia,failed,9061289.032791032
696,Bulgaria,completed,1651297.2655023206
697,Germany,pending,70368.16785227385
698,Sweden,failed,6338357.94710424
699,Latvia,completed,8031048.03429261
700,Poland,pending,298841.6381292192
701,Austria,pending,395329.6372657178
702,Latvia,pending,7808885.87075233
703,Romania,pending,5683823.979731041
704,Hungary,failed,5551326.994863397
705,Hungary,pending,9540691.835640345
706,Poland,pending,5872326.3887803545
707,Luxembourg,pending,583753.2680128376
708,Belgium,pending,2355513.622682275
709,Lithuania,completed,8982070.439002901
710,Poland,pending,8038672.96520084
711,Sweden,completed,8709367.03398569
712,Croatia,completed,102067.98193904688
713,Portugal,pending,8886546.163060779
714,Slovenia,failed,6326476.457497866
715,Croatia,completed,9428732.33507694
716,Belgium,failed,118743.54134108867
717,Poland,completed,3711483.535116413
718,Finland,pending,4769793.785082711
719,Sweden,failed,3383782.7660172284
720,Spain,completed,9060291.291568838
721,Spain,pending,6488583.624890046
722,Slovakia,pending,6872832.716557285
723,Romania,completed,6158503.173470149
724,Croatia,failed,8505894.479098476
725,Greece,failed,9815177.32157543
726,United States,failed,163159.3487853844
727,Portugal,completed,3069588.777134865
728,Romania,pending,7017950.75654471
729,Romania,pending,4029177.6333890515
730,Finland,completed,8348203.738603902
731,Ireland,completed,3212517.5487814383
732,Netherlands,pending,8504168.613727897
733,Denmark,failed,9788214.34799409
734,Estonia,pending,6741474.928565006
735,Belgium,completed,3234782.623729373
736,Slovakia,completed,7530136.879610001
737,Greece,failed,6151111.434101176
738,Italy,completed,8966773.802150715
739,France,pending,8274000.087449391
740,Denmark,failed,467646.6903009513
741,Belgium,pending,378850.53421436663
742,Luxembourg,pending,9064327.827529352
743,Estonia,pending,5416655.1954135755
744,Luxembourg,completed,2774174.7568408484
745,Luxembourg,failed,7964510.441931187
746,Estonia,completed,4363476.581600905
747,Denmark,completed,7509958.369139221
748,Netherlands,failed,8028724.764069698
749,Ireland,pending,9383093.479926074
750,Slovenia,pending,2953858.711889531
751,Croatia,pending,6454485.585619684
752,Bulgaria,failed,7806116.384957738
753,Portugal,failed,8753749.134478947
754,Latvia,failed,90240.25604186469
755,Finland,completed,3694882.6250438318
756,Lithuania,completed,4016342.0472122612
757,Hungary,completed,5708843.749184856
758,Romania,pending,9235755.89567766
759,Hungary,failed,7534689.911053545
760,Greece,pending,4870822.502270235
761,Sweden,completed,5186328.716766105
762,France,failed,3406809.0666713337
763,Finland,completed,8601055.524082568
764,Czech Republic,failed,4141546.3799193054
765,Croatia,pending,3903710.641710638
766,Bulgaria,failed,493496.6805341456
767,Romania,failed,3205897.0744798277
768,Bulgaria,completed,7038885.830516916
769,Lithuania,completed,4799730.070749263
770,Italy,failed,9543782.464445088
771,Belgium,pending,4303939.937659594
