id,country,status,amount
367,Poland,failed,4291674.684051449
368,Latvia,completed,1774665.2438820386
369,Malta,pending,4007666.0756640714
370,Czech Republic,completed,5027362.20901844
371,Luxembourg,completed,2626066.6382279107
372,Malta,failed,4308802.016883354
373,Czech Republic,pending,9425819.174176846
374,Slovenia,completed,88564.3618951304
375,Luxembourg,failed,6693401.642607002
376,Bulgaria,pending,4792394.350244266
377,Slovakia,failed,7562157.555299742
378,Luxembourg,completed,5188735.572844203
379,Portugal,failed,4157911.82225548
380,Belgium,failed,2882288.989408389
381,Netherlands,pending,4863208.040193131
382,Estonia,pending,319673.95361279906
383,Romania,pending,7128745.689666983
384,Latvia,pending,7503083.167593562
385,France,pending,9200844.962880302
386,Denmark,completed,4876347.874846913
387,Denmark,completed,1356087.0752149657
388,Sweden,failed,5447763.599789661
389,Latvia,completed,9098795.659155674
390,Bulgaria,completed,8587576.347960303
391,Bulgaria,completed,7401302.359574077
392,Latvia,failed,5863400.3889820995
393,Slovenia,failed,6665624.14008613
394,France,completed,5442904.364960499
395,United States,failed,1818765.5228087497
396,Italy,pending,6786336.471737394
397,Hungary,pending,1674341.9084023105
398,France,completed,3670172.846713664
399,Czech Republic,completed,9384928.776937347
400,Bulgaria,pending,1462172.7417685282
401,Sweden,pending,1897560.4317845907
402,Germany,pending,8985560.669522986
403,Portugal,failed,5016099.584883471
404,Belgium,failed,7038978.013348601
405,Belgium,failed,4127334.1404054807
406,Denmark,failed,6556935.497602134
407,Luxembourg,failed,4595787.6699289195
408,Italy,failed,8748345.55728774
409,Sweden,failed,5988005.44395924
410,Sweden,completed,2905567.535512693
411,Estonia,failed,676419.3818229114
412,Slovakia,failed,7247647.522125686
413,Czech Republic,failed,6547440.387905279
414,Italy,completed,4281494.381469337
415,Malta,pending,3624372.3556186236
416,Czech Republic,completed,842418.9502972811
417,Portugal,failed,6949513.746791837
418,Luxembourg,completed,886154.975802691
419,Finland,failed,5666211.791050421
420,Austria,failed,6613777.7105041
421,Portugal,failed,8055478.638062386
422,Sweden,completed,8548508.738576679
423,France,pending,7338285.1204185765
424,Hungary,completed,9081531.741054032
425,Slovenia,failed,3606365.0600448437
426,Germany,failed,4879225.34140896
427,Greece,pending,3712836.3701446443
428,Latvia,failed,2061781.1428882394
429,Greece,completed,3564847.244904962
430,Luxembourg,completed,2953608.6785435276
431,Denmark,completed,4319311.762299772
432,Estonia,pending,1026551.241024587
433,Portugal,completed,3530796.3090095073
434,Spain,failed,7325406.659598588
435,Greece,failed,1956889.6472748443
436,Greece,completed,4162080.5423995554
437,Portugal,failed,6778087.0543939285
438,Poland,completed,2783160.373658953
439,Slovenia,pending,2397263.9446997014
440,Germany,pending,7026301.1839799015
441,Croatia,failed,5827255.746308766
442,Romania,completed,7412682.373015462
443,Belgium,completed,4441727.3275786815
444,Belgium,completed,3827966.885921914
445,Slovakia,completed,7024461.020458971
446,Luxembourg,failed,1322702.960257226
447,Finland,pending,5985834.404491888
448,Poland,completed,9015769.979423083
449,Belgium,completed,7687092.531933475
450,Finland,pending,1865972.0990858998
451,Italy,pending,7011265.988335083
452,Luxembourg,completed,4617522.356451264
453,Latvia,failed,2547869.528978982
454,Belgium,completed,2964453.392013635
455,Denmark,failed,6316365.586357093
456,Latvia,failed,3793146.3613027683
457,Bulgaria,failed,5126489.899271866
458,Malta,pending,7637436.074069191
459,Poland,completed,103642.59054180369
460,Czech Republic,pending,97464.95112526565
461,Sweden,completed,4630057.973785775
462,Slovakia,failed,538552.5266049429
463,United States,completed,7492092.437037459
464,Slovenia,completed,5610617.7134634815
465,Croatia,completed,8962697.065312393
466,Portugal,completed,6605878.894561654
467,France,pending,8712141.308869623
468,Slovakia,failed,62785.63515159763
469,Romania,completed,3588142.814447003
470,France,failed,5103460.351999902
471,Greece,pending,9143715.042008162
472,Finland,pending,817301.5610139467
473,Belgium,completed,4303978.739188853
474,Portugal,completed,8587583.460649738
475,Slovakia,failed,9961922.145025004
476,Italy,completed,1388697.7053364802
477,Hungary,failed,710859.6653564514
478,Austria,failed,1463802.5195356063
479,Estonia,failed,9724188.569256492
480,Ireland,failed,2359835.658631468
481,Slovakia,pending,9358193.637840865
482,Czech Republic,failed,7659937.883778501
483,Romania,completed,6752879.678316733
484,Estonia,pending,7143480.625895375
485,Croatia,pending,1201312.6285523556
486,Czech Republic,pending,2615052.946341936
487,Denmark,failed,5999564.624587157
488,Greece,completed,1711419.482736758
489,Malta,failed,1346234.827181416
490,Luxembourg,completed,2470845.2883691066
491,Slovenia,completed,3956004.52169675
492,Latvia,failed,3887137.834551403
493,Bulgaria,pending,287476.42120691476
494,Czech Republic,pending,7404852.5596887125
495,Germany,completed,2575192.171041121
496,Malta,completed,7815646.127636414
497,Lithuania,completed,4536569.21122587
498,Greece,pending,3454186.8793367236
499,Italy,completed,404253.9961462177
500,Romania,failed,469568.7074915778
501,Hungary,failed,9499248.299385626
502,Croatia,failed,5615482.551487485
503,Sweden,failed,3143530.7092673336
504,Finland,completed,339089.5717360221
505,United States,failed,1636515.938456934
506,Lithuania,completed,8127290.960388606
507,France,completed,1612417.6237902776
508,Malta,failed,7877530.383335938
509,Poland,failed,9214163.509294884
510,Italy,failed,8188670.575480668
511,Spain,pending,8798901.7076931
512,Ireland,pending,3200262.056544664
513,Czech Republic,completed,3035703.656520572
514,United States,pending,2876836.999865037
515,Ireland,failed,8364869.51014291
516,Luxembourg,failed,378380.74139326386
517,Belgium,completed,4126115.1481418936
518,Slovenia,pending,4667317.542583116
519,Malta,completed,7549418.0941432845
520,Ireland,completed,8330906.587834307
521,Portugal,completed,2472418.481857792
522,Sweden,pending,3051366.8223274793
523,Denmark,completed,5508381.958687159
524,France,failed,8525028.616443055
525,Slovenia,completed,4661954.0422656955
526,Portugal,completed,9772002.771477733
527,France,completed,213830.7406094875
528,Hungary,failed,3212139.0163212805
529,Bulgaria,completed,3658777.8847153164
530,Ireland,completed,2746647.888185434
531,Luxembourg,pending,4233902.766928925
532,France,completed,1368150.1570476405
533,Latvia,failed,5263435.260168472
534,Greece,completed,7274652.403891802
535,Belgium,failed,4281436.881260653
536,Czech Republic,completed,861033.1677679828
537,Ireland,failed,2073898.7781456253
538,Bulgaria,completed,1761692.9445287576
539,Spain,completed,8053169.413508086
540,Ireland,pending,6681609.726260908
541,Italy,completed,4886152.11350386
542,Belgium,completed,5730694.702714698
543,Romania,pending,1867156.2254298446
544,Belgium,completed,9712801.439226104
545,Estonia,pending,9595220.702862624
546,Slovenia,failed,4870203.732560743
547,Italy,completed,9000655.216802267
548,Sweden,failed,3613858.879517582
549,Greece,failed,3088586.1665779115
550,Belgium,completed,942491.261510886
551,Hungary,completed,6466683.392762453
552,Netherlands,completed,2355521.5113978013
553,Finland,completed,1431643.5261331927
554,United States,pending,6224578.733023968
555,Czech Republic,pending,7287834.584419137
556,Greece,pending,4984030.197703329
557,Bulgaria,failed,4528839.347017896
558,Poland,completed,4607017.961419151
559,Greece,pending,1199655.9955487773
560,Denmark,failed,2274449.3414707934
561,Germany,failed,5521669.888846975
562,Malta,pending,21015.24564023016
563,Latvia,failed,3541863.826681132
564,Latvia,failed,7990372.910555239
565,Lithuania,failed,4340777.565464205
566,Netherlands,pending,2976579.6489417916
567,Poland,failed,8030345.9379213285
568,Romania,completed,364678.39301795204
569,Austria,pending,1618758.0778892164
570,France,failed,9880597.232442623
571,Lithuania,failed,1240775.16710002
572,Luxembourg,failed,1019320.2210269902
573,Sweden,completed,7000158.2385171
574,Luxembourg,completed,8661309.223031204
575,Hungary,failed,8806946.527769526
576,Sweden,failed,8381586.3989699865
577,Luxembourg,completed,6903743.207135592
578,Romania,pending,36641.73004863769
579,Estonia,completed,4479953.39781283
580,Slovenia,pending,6569545.518269601
581,United States,pending,8788214.236540375
582,Hungary,completed,6320036.026931342
583,Poland,pending,7205091.802173761
584,Czech Republic,pending,3991474.5139682116
585,Greece,completed,1453327.509058967
586,Greece,failed,756142.4647859827
587,France,completed,5067728.6233808845
588,Germany,failed,9320348.224013587
589,Poland,pending,7260332.357865623
590,Bulgaria,completed,4658483.118704858
591,Romania,pending,2538361.694820116
592,Malta,failed,9329453.008161658
593,Portugal,failed,1852575.3112616194
594,Poland,pending,914528.9779930677
595,Ireland,failed,429060.829674468
596,Belgium,pending,4420735.776367944
597,Croatia,completed,5617885.344928509
598,Sweden,failed,6747491.700149041
599,Latvia,completed,4876329.744142277
600,Estonia,pending,5827324.939170159
601,Estonia,completed,8330653.647885364
602,Ireland,failed,3482698.2904718793
603,Sweden,failed,7162746.822228869
604,Slovenia,failed,8385330.722444709
605,France,pending,6499971.613642702
606,Ireland,completed,2060059.0229335614
607,Germany,failed,4366003.815546084
608,Austria,failed,5961465.576949453
609,Estonia,pending,5965285.825171784
610,Poland,completed,6492769.224110898
611,Germany,completed,3038717.9182227654
612,Germany,completed,2369552.2754501333
613,Czech Republic,pending,8846683.887990383
614,Ireland,failed,9246015.056438029
615,Croatia,pending,1431814.1739884615
616,Finland,completed,9738826.091558225
617,United States,completed,8852496.146056062
618,Italy,completed,8967212.431728553
619,Austria,completed,3286764.302681896
620,Belgium,failed,9293973.240505006
621,Germany,completed,7298153.184078073
622,Netherlands,failed,2277547.3145968695
623,Estonia,failed,9732707.74249425
624,Spain,failed,2381112.1018365566
625,Austria,failed,6936054.890740502
626,Slovakia,completed,6689335.97404463
627,Denmark,failed,2089336.1908607134
628,Lithuania,failed,491887.22026460187
629,Austria,completed,7459411.716435195
630,Ireland,failed,6327287.665965874
631,Ireland,pending,5242151.519929016
632,Slovenia,completed,8406435.024214182
633,Netherlands,pending,5769077.663623522
634,Germany,pending,6179502.482570126
635,Greece,pending,7387765.975563008
636,Belgium,failed,7582181.097370776
637,Slovakia,completed,9489202.511981538
638,Hungary,pending,9501581.665684463
639,Austria,pending,2126658.248516483
640,Estonia,failed,8119256.734828037
641,Greece,completed,6368000.082773185
642,Austria,pending,7561115.307184571
643,Slovakia,failed,2248607.643793552
644,Portugal,completed,2076502.2717492143
645,Estonia,pending,3132883.280923824
646,Slovenia,pending,5190838.767748224
647,Luxembourg,failed,8519189.749017876
648,Bulgaria,failed,2414888.7418164564
649,Luxembourg,failed,1201990.9741317304
650,Luxembourg,completed,3612477.1051662453
651,Romania,pending,5351010.619270475
652,Finland,pending,1086776.645789087
653,Slovakia,completed,8212125.902772816
654,Croatia,completed,916907.9625936328
655,Croatia,completed,9117143.092525795
656,Slovakia,failed,1762101.814296606
657,Latvia,pending,9544240.21751332
658,Belgium,pending,6253664.007260059
659,Slovakia,failed,3973353.262779663
660,Latvia,pending,4833168.003453385
661,France,pending,6321644.733311003
662,Slovenia,failed,3894721.075762848
663,Germany,completed,8882036.653752789
664,Romania,completed,9570009.119762879
665,Ireland,completed,4740918.871884197
666,Lithuania,failed,1563918.653572507
667,Hungary,completed,219300.86824638039
668,Netherlands,pending,8719096.334296985
669,Ireland,failed,5492851.676678007
670,France,completed,4712075.502323255
671,Lithuania,failed,1471372.9260784413
672,United States,completed,8340673.805800253
673,Poland,failed,6156100.456793023
674,Denmark,failed,6242187.414705463
675,France,failed,2225615.9435774493
676,Slovakia,failed,6255436.330508641
677,Netherlands,pending,7371145.314389788
678,United States,pending,5764869.457595351
679,Slovakia,pending,8627278.450111603
680,Ireland,pending,9666411.522382522
681,Estonia,failed,1867116.3302720906
682,Lithuania,failed,194648.20183940468
683,Spain,failed,9337602.340935702
684,Slovakia,failed,4165915.529720322
685,United States,completed,339846.9672585325
686,Belgium,pending,9381343.03968257
687,Estonia,pending,1393976.7407964687
688,Austria,pending,2613073.275350657
689,Ireland,completed,8898128.922283174
690,Finland,pending,3425290.5739797535
691,Slovakia,failed,309373.4849365526
692,Finland,failed,7783828.779349601
693,Belgium,pending,3095941.23946916
694,Romania,failed,6436501.565618465
695,Hungary,completed,7798866.25195454
696,Bulgaria,pending,7047665.014454228
697,Slovakia,pending,4831397.897558213
698,Sweden,failed,6762137.7217813665
699,Malta,pending,2116811.321584773
700,Portugal,pending,6465246.715932799
701,Ireland,failed,9243711.509684421
702,Malta,pending,9171299.169787804
703,Bulgaria,completed,1807715.7783976828
704,Belgium,failed,7376663.75354005
705,Ireland,failed,8444161.800999774
706,Ireland,failed,9462257.629427161
707,Croatia,completed,4011664.3113422357
708,Croatia,failed,5930137.574014065
709,Luxembourg,failed,3730654.529620764
710,Czech Republic,pending,5835146.148913939
711,Austria,failed,5921750.273021135
712,Hungary,pending,2381093.7416061074
713,Finland,completed,9510806.402223762
714,Greece,completed,5746451.493803407
715,United States,failed,1648962.0159103335
716,Portugal,pending,6673363.364173905
717,Portugal,completed,7727391.304172822
718,Malta,pending,2556293.59361689
719,Bulgaria,pending,8350813.79908368
720,Slovenia,failed,9256389.14664159
721,Lithuania,pending,2856977.3355381144
722,Sweden,completed,8044556.380376651
723,Denmark,failed,3187863.833041803
724,Spain,failed,2057240.118870588
725,Portugal,failed,4782715.170692116
726,Romania,failed,8353270.389301078
727,Malta,completed,9221408.451776788
728,Bulgaria,failed,3466797.763483358
729,Germany,completed,5096713.111720013
730,Malta,pending,5665016.255135076
731,France,completed,9438668.838288384
732,Malta,pending,1467198.4330622668
733,Estonia,failed,56832.10203723088
734,Finland,failed,2372904.681549557
735,Belgium,pending,5368261.048173375
736,Bulgaria,pending,8052850.457469769
737,Greece,failed,4942715.347113058
738,Italy,failed,1554088.7026984761
739,Croatia,completed,9482792.998890933
740,Malta,failed,4823109.250226358
741,Bulgaria,pending,7597014.291469158
742,Netherlands,completed,9768122.446397351
743,Latvia,completed,323099.21104323625
744,Spain,pending,7799102.975176153
745,Slovenia,failed,4261220.512283395
746,Poland,failed,6400185.008738267
747,Hungary,failed,4586131.687603219
748,Netherlands,pending,2368155.086680779
749,Romania,failed,8494959.148472147
750,Poland,pending,7728547.497321
751,Finland,failed,3122812.0248383884
752,Spain,pending,4497078.785253742
753,Sweden,pending,1526035.3422619177
754,Spain,failed,8972516.097243512
755,Lithuania,failed,9951569.150644975
756,Slovenia,completed,6589086.847995121
757,Belgium,failed,5066623.8147393875
758,Netherlands,failed,1182382.626490903
759,Slovakia,pending,503687.39716197044
760,France,failed,2839297.547295214
761,Spain,failed,2443219.339479007
762,Ireland,failed,6346415.892991335
763,Netherlands,completed,2485821.5203502155
764,Slovakia,pending,1876527.5623831302
765,Italy,failed,3104503.028415443
766,Greece,completed,343515.48222687154
767,Latvia,pending,2387000.5314417486
768,Hungary,pending,2738398.3873010697
769,France,completed,2864820.456400078
