id,country,status,amount
59,Germany,failed,3283792.123294087
60,Austria,completed,8296856.22248864
61,Sweden,failed,3743528.010731798
62,Belgium,pending,4149574.2567591355
63,Netherlands,pending,4530990.994855832
64,Croatia,pending,4691632.0306891035
65,United States,completed,5566286.795831347
66,Sweden,completed,8335628.6317907395
67,Portugal,pending,7467214.625071975
68,Spain,completed,4175235.4396662195
69,Estonia,completed,6913817.233594763
70,Austria,pending,6632332.143180322
71,Poland,completed,23262.696609542832
72,Latvia,failed,7080975.188404777
73,Austria,failed,961323.2668173088
74,Croatia,pending,1270838.707782267
75,Italy,pending,8177173.102016567
76,France,pending,3357829.319430784
77,Slovakia,completed,741978.5056575567
78,Ireland,failed,2611169.6385279037
79,Slovenia,completed,5033966.293624162
80,Finland,pending,4278272.114539655
81,Italy,failed,1548971.216342785
82,Slovakia,completed,6848767.734492508
83,United States,failed,1470973.7068789774
84,Latvia,failed,9023559.118907556
85,Romania,pending,5954893.263694361
86,Croatia,pending,9778072.624607112
87,United States,pending,5637102.110013742
88,Latvia,completed,7075843.93146637
89,United States,completed,8588295.24832584
90,Germany,pending,8703139.77895119
91,Denmark,completed,2951409.577949291
92,Latvia,completed,5176738.942960451
93,Romania,pending,5099240.607164273
94,Denmark,pending,220433.3802845282
95,France,failed,9027932.098547462
96,Poland,completed,5855840.403119598
97,Portugal,completed,6857829.483336017
98,Malta,failed,6220874.51845244
99,Hungary,completed,5214278.886574327
100,Czech Republic,failed,3007253.588935144
101,Belgium,completed,7881698.984523251
102,United States,pending,3804977.620082746
103,Portugal,completed,6662477.6943712495
104,Hungary,pending,5874319.000381831
105,Netherlands,completed,4498781.060142607
106,Luxembourg,failed,987093.8192369461
107,Belgium,failed,3257161.857139449
108,Finland,completed,8083790.2555252835
109,Hungary,failed,5535653.419082159
110,Bulgaria,completed,3994475.743599808
111,Germany,failed,6753276.889602964
112,Poland,completed,4542182.316157753
113,Netherlands,pending,5658828.006056718
114,Italy,failed,722776.644745553
115,Lithuania,failed,5234318.897678691
116,Austria,pending,2276560.6848128485
117,Portugal,pending,6824807.388045242
118,Estonia,pending,4135313.46726833
119,Ireland,pending,9614754.554907886
120,Luxembourg,completed,9698263.306771336
121,Netherlands,failed,7480682.769099173
122,Italy,failed,8150049.913045602
123,Latvia,completed,6343454.884359123
124,Latvia,completed,3349814.057210708
125,Czech Republic,completed,9765816.729360003
126,Croatia,pending,9922658.527384639
127,Austria,failed,9649304.22002849
128,Belgium,pending,8630294.549479326
129,France,completed,8040842.78617887
130,Slovakia,completed,9571171.921882808
131,Slovakia,pending,8005724.200300762
132,Finland,completed,6578641.767238186
133,Romania,completed,1029101.3683370054
134,Finland,completed,959033.1747100179
135,Malta,failed,4160383.029899819
136,Latvia,failed,2829527.481991965
137,Slovenia,pending,1196226.1700763076
138,Belgium,pending,6058279.3841417795
139,Belgium,failed,161719.06914935974
140,Croatia,completed,2200309.289463276
141,Ireland,pending,100541.33005891531
142,Ireland,pending,1336315.3845804776
143,United States,completed,5762238.469163294
144,United States,pending,5131240.774628479
145,Croatia,completed,9965314.31530135
146,Greece,failed,7526530.975745999
147,Latvia,pending,1542883.1980281733
148,Hungary,pending,9523646.56532771
149,Ireland,completed,6025388.977582059
150,Spain,completed,1228562.134545552
151,Germany,pending,1518108.3129237017
152,Germany,pending,1279678.98941875
153,Austria,completed,2921780.665177527
154,Germany,pending,2141809.463761357
155,Denmark,pending,9731018.921567254
156,Estonia,failed,2004285.407863704
157,Slovenia,failed,9353297.521763546
158,Malta,pending,9363117.042064166
159,Estonia,pending,4105874.255138524
160,Finland,completed,5257463.480140026
161,Latvia,pending,450768.8907636087
162,United States,pending,6335551.799343587
163,Estonia,completed,5732806.092969131
164,Greece,failed,6547723.156683576
165,Malta,failed,4658173.087170243
166,Malta,pending,1054643.220666317
167,Czech Republic,failed,3841941.1514945556
168,Germany,failed,7155887.397479133
169,France,failed,6720167.524679255
170,Denmark,completed,58778.03808027049
171,Italy,pending,1305135.2566874418
172,Greece,failed,5298023.318596141
173,United States,pending,9951324.857501436
174,Croatia,failed,2070557.611739904
175,United States,failed,3470516.837684753
176,Netherlands,failed,5337707.1589697525
177,Croatia,pending,8422835.0738068
178,Austria,completed,2749992.866828304
179,France,pending,6557711.592299578
180,Slovakia,completed,6586734.230238054
181,Netherlands,pending,8197501.689732866
182,Denmark,completed,7141574.5216871295
183,Portugal,completed,5412498.85603135
184,Portugal,completed,5635312.885212862
185,United States,pending,9686645.981616475
186,Germany,completed,3859380.5192659334
187,Netherlands,pending,2134245.1059804168
188,Estonia,completed,8264175.539586349
189,Portugal,pending,3006327.4587702826
190,Czech Republic,failed,5148557.05594777
191,Denmark,failed,8884114.776941154
192,Poland,failed,5362117.98087574
193,Czech Republic,failed,1702705.5842843363
194,Poland,completed,5599486.377987517
195,Croatia,completed,4647847.321140082
196,Romania,completed,8744176.491445128
197,Malta,completed,2550856.159306316
198,Luxembourg,completed,7752441.605983024
199,France,pending,7307263.139331885
200,Hungary,pending,8171567.163537448
201,Czech Republic,pending,8827561.450542973
202,Lithuania,failed,2062325.3215778947
203,Spain,pending,518342.1288386958
204,Slovakia,completed,5198518.923956731
205,Sweden,completed,5371098.715745683
206,Portugal,completed,7939744.700623451
207,Slovakia,completed,3519518.3105056505
208,Estonia,failed,2939682.7656853152
209,Romania,pending,3809353.4058364853
210,Malta,failed,8661692.378272528
211,Czech Republic,pending,761014.5644507848
212,Latvia,pending,2377462.812527903
213,United States,pending,6710654.642260141
214,Luxembourg,pending,2983504.98764528
215,Greece,pending,2327005.9369450514
216,Spain,completed,9378098.952391226
217,Lithuania,pending,7268182.906622512
218,Czech Republic,failed,5640484.679317317
219,Poland,completed,9308785.220855962
220,Netherlands,completed,3272750.4358611847
221,Sweden,failed,9420955.48700123
222,Bulgaria,failed,97787.13560431251
223,Denmark,completed,1422599.370090205
224,Latvia,failed,5478354.351583527
225,Finland,failed,3694749.0677357074
226,Slovakia,completed,8453118.60310472
227,Hungary,failed,3529711.3530946933
228,Latvia,failed,7228432.49395391
229,Belgium,completed,6539186.386397123
230,Belgium,failed,7464450.572711955
231,Bulgaria,failed,9598938.385509243
232,France,failed,1754148.6954523278
233,Spain,completed,8012733.305565618
234,Spain,failed,5390138.286192289
235,Denmark,completed,1132963.324910512
236,Lithuania,completed,9459059.467109406
237,Finland,failed,6929089.466740618
238,Portugal,failed,4608956.235532379
239,Ireland,pending,9177165.2888718
240,France,pending,848834.391031048
241,Latvia,failed,7275896.806609751
242,Romania,completed,8364631.026358884
243,Estonia,failed,8406629.546435641
244,Greece,failed,6584227.030645615
245,Belgium,failed,1544676.2240804634
246,Greece,failed,9250336.996464815
247,France,completed,3193170.0700078
248,Lithuania,completed,5959228.396410331
249,Croatia,pending,6229220.963207383
250,France,pending,2697213.720811925
251,Latvia,pending,9710612.939579153
252,Croatia,completed,8685374.505780613
253,Denmark,failed,7306943.2136843195
254,Ireland,pending,2169448.4360091537
255,Ireland,failed,1703560.7552335819
256,Latvia,completed,5596622.297596138
257,Hungary,pending,6264919.128544789
258,Hungary,pending,5308138.279701311
259,Latvia,completed,7419023.598912165
260,Lithuania,failed,5552027.906933545
261,Estonia,pending,5548889.3753896495
262,Latvia,pending,2682981.3322162065
263,Poland,failed,8512677.036296446
264,Sweden,failed,3449044.0933041642
265,Belgium,completed,3713704.4345628456
266,Croatia,pending,2217717.3749158373
267,Greece,pending,4773470.276287147
268,United States,failed,5935135.168201348
269,Czech Republic,pending,1598196.4300813568
270,Croatia,completed,3061468.8952959133
271,Hungary,pending,3906357.4061030694
272,Denmark,completed,9969483.275698861
273,Finland,failed,1220675.9228668963
274,Luxembourg,completed,8481068.287313465
275,Croatia,pending,80810.86609310284
276,Denmark,pending,391939.70838570234
277,Poland,completed,5258437.589233186
278,Poland,pending,3438605.937269273
279,Bulgaria,pending,6087919.930054965
280,Spain,pending,5447294.410597388
281,Slovenia,failed,6954493.278219565
282,Netherlands,pending,6007999.830652875
283,Greece,failed,8858202.823083237
284,Estonia,pending,2969940.27763391
285,Denmark,completed,6730762.375694589
286,Netherlands,completed,5891138.198232185
287,Luxembourg,failed,5255783.56082461
288,Spain,failed,3469897.100019145
289,Hungary,failed,6204695.641340147
290,Poland,completed,2959174.961626704
291,Germany,pending,8064742.491461797
292,Latvia,pending,8858450.877390664
293,Estonia,failed,1263827.2956621365
294,Czech Republic,failed,5902632.697641299
295,Malta,pending,8316284.592348986
296,Germany,failed,5718274.745513342
297,France,failed,5957186.396727599
298,Lithuania,pending,5384796.064123108
299,Czech Republic,pending,3252315.8672081553
300,Portugal,pending,317282.12271282973
301,Slovenia,pending,6888959.686116307
302,Romania,pending,8276218.160448335
303,Romania,failed,2629120.5327542755
304,Greece,failed,1865033.38067886
305,Romania,completed,7215393.869621675
306,Hungary,completed,7591895.1869452065
307,Portugal,pending,5269614.164269666
308,Belgium,pending,3702773.074211889
309,Austria,failed,688722.5704839295
310,Luxembourg,pending,6621673.473701001
311,Czech Republic,failed,8783721.914415665
312,Ireland,failed,1397023.3952774701
313,Luxembourg,failed,2240125.800985041
314,Slovenia,pending,4916386.412335242
315,Slovakia,pending,9869604.85442167
316,Czech Republic,failed,2506560.2083903104
317,Croatia,pending,5141277.2654695185
318,Austria,pending,6398734.858940505
319,Estonia,failed,9208759.598357018
320,Poland,pending,3801475.364531972
321,Hungary,pending,4011759.392358499
322,Slovakia,completed,6211938.181172345
323,Denmark,failed,8822987.607080122
324,Slovakia,pending,6521768.517978123
325,Slovakia,pending,6728128.045510686
326,Latvia,completed,9565728.714225763
327,Greece,pending,1146180.9975377824
328,Denmark,completed,1801377.9786195161
329,Germany,pending,3765525.7715146006
330,Bulgaria,failed,2199427.5836482234
331,Latvia,completed,2481538.3384963376
332,Hungary,failed,3135605.731336707
333,Romania,pending,4569451.355491087
334,Germany,pending,7624762.130909103
335,Slovakia,pending,9267361.011597434
336,Greece,failed,7157310.249299043
337,Hungary,pending,6687551.909980387
338,Spain,completed,509754.7757155063
339,Czech Republic,completed,9868751.73971602
340,Croatia,pending,3329769.4903011797
341,Ireland,pending,8207296.663465015
342,Spain,failed,2095433.9180681282
343,United States,completed,9804112.461126395
344,Czech Republic,pending,1538836.5446830709
345,Latvia,failed,4119935.206001187
346,Sweden,failed,2110064.769666814
347,Spain,failed,6453293.013368428
348,Luxembourg,pending,2041091.8010628233
349,Austria,failed,1174836.378356058
350,Germany,completed,8368831.2521734685
351,Latvia,completed,5905138.273110955
352,Spain,completed,4522164.321905288
353,Germany,failed,9500155.373572981
354,France,pending,8209803.339970203
355,Germany,failed,7551195.73654541
356,Lithuania,failed,8050311.326473588
357,Estonia,pending,8767896.864200242
358,Greece,pending,8197116.034612431
359,Denmark,failed,2163756.486579882
360,France,pending,1604195.628389984
361,Luxembourg,completed,9674854.214004785
362,Slovakia,failed,7143576.807685074
363,Slovenia,failed,2932809.1866096016
364,Belgium,failed,8112172.879313378
365,Spain,pending,2308056.657871407
366,Germany,pending,9646139.66630402
367,Slovenia,pending,1515083.9313203346
368,Austria,failed,6123067.215983871
369,Latvia,completed,3197520.6485188934
370,France,pending,4992350.115270422
371,Estonia,pending,3159540.247134044
372,Belgium,completed,842376.4813691137
373,Bulgaria,failed,9264338.941032507
374,Italy,pending,1259746.532994569
375,Italy,completed,7103757.890938164
376,France,failed,1575904.4663729316
377,Bulgaria,completed,494868.89445439994
378,Malta,completed,1620665.532738823
379,Hungary,failed,2399970.0665611746
380,Malta,pending,7296973.127435257
381,Estonia,completed,4944587.778399318
382,Slovakia,pending,2616537.6986307753
383,Slovakia,completed,1123159.404822145
384,Spain,pending,9770143.704928754
385,Czech Republic,pending,209025.15554312774
386,Bulgaria,completed,4362236.353409268
387,Greece,failed,9795472.266399546
388,Austria,failed,8747825.504687706
389,Sweden,pending,1237098.5444473503
390,Latvia,completed,8715731.065740999
391,Estonia,failed,3948957.756499373
392,Netherlands,pending,478403.89108246175
393,United States,pending,8697157.852690898
394,Netherlands,pending,6962317.896281193
395,Portugal,failed,8262575.55166901
396,Poland,pending,4003093.749579102
397,Slovenia,pending,1367204.5398682242
398,Netherlands,completed,2845091.0423479793
399,Estonia,pending,7728324.73959569
400,United States,pending,6524033.655372729
401,Slovakia,pending,5979592.541799354
402,Netherlands,completed,7832431.381127127
403,Bulgaria,completed,513452.61539690767
404,Denmark,completed,2921942.5426149312
405,Hungary,completed,44067.64879705816
406,Hungary,failed,3644408.745915687
407,France,completed,8687146.735295773
408,Lithuania,failed,868588.723383833
409,Croatia,completed,2228902.314676644
410,Denmark,pending,4754716.757642717
411,Slovakia,failed,6800800.597167572
412,Netherlands,pending,1271312.1037047359
413,Hungary,pending,4018449.0813079933
414,Bulgaria,failed,6438476.862904103
415,Poland,failed,5314722.421049896
416,Bulgaria,pending,5758325.799518348
417,Greece,pending,4069215.649048129
418,Belgium,failed,5441215.481573735
419,Sweden,failed,2663791.003897984
420,Ireland,completed,7452746.679026817
421,Malta,failed,3037025.3511559055
422,United States,failed,6778553.9311957285
423,France,failed,6075132.99270417
424,Ireland,pending,7078877.052750378
425,Germany,failed,3737868.7660902045
426,Sweden,completed,7910000.42066354
427,Hungary,failed,6218377.337622332
428,Bulgaria,pending,4847592.391012498
429,Slovakia,completed,931979.0053069266
430,Croatia,pending,2587217.1662641442
431,Poland,pending,6330684.071574914
432,Poland,completed,3787889.1814228888
433,United States,failed,1359976.219374931
434,Greece,pending,2099586.0956306844
435,Hungary,failed,5581771.6785188755
436,Austria,pending,1100293.704752503
437,Romania,completed,6386159.269358175
438,Greece,completed,3417163.2805234664
439,Czech Republic,completed,6925677.325968165
440,Austria,completed,2074750.0215231874
441,Lithuania,pending,1311633.2498777118
442,Poland,pending,3478623.694860369
443,Austria,failed,1645117.666734628
444,Hungary,failed,5132928.124484441
445,Estonia,failed,4433806.299707678
446,Spain,pending,8800869.452607121
447,Netherlands,pending,7580869.76586358
448,Latvia,pending,4580177.191009998
449,Denmark,failed,6003785.846892474
450,United States,pending,7819849.519715493
451,Finland,failed,3207709.272855206
452,Slovenia,pending,1682752.4995102494
453,Netherlands,failed,2539024.520200973
454,Malta,failed,9702696.600726768
455,Italy,completed,6256444.483777943
456,Hungary,completed,7098709.185155977
457,Croatia,failed,9511297.127450611
458,Czech Republic,completed,6661455.1093360875
459,Sweden,failed,6058019.490227422
460,Bulgaria,pending,8484629.669150347
461,Sweden,failed,5326939.880232329
462,Belgium,completed,1428128.9306688083
463,Austria,failed,5878660.73182332
464,Slovakia,completed,3743302.1449577254
465,Italy,pending,5691168.573008895
466,Finland,pending,921390.3302752591
467,Romania,pending,8783910.773212982
468,Romania,pending,8280963.492706657
469,France,failed,5511461.590587389
470,Denmark,completed,422793.7905946244
471,Poland,failed,393963.4948319071
472,Poland,completed,2006294.9354048031
473,Spain,completed,4225749.347833852
474,United States,completed,9188521.8508747
475,Greece,failed,8574288.97627411
476,Slovenia,pending,8310824.404314453
477,Croatia,completed,9530570.788095504
478,Greece,failed,7560956.066230511
479,Czech Republic,completed,5896474.017362095
480,Greece,failed,489964.23875726893
481,Czech Republic,completed,3354423.2123685526
482,Poland,failed,2716523.4625471225
483,Ireland,completed,2259865.86708919
484,United States,pending,6323984.165295883
485,Latvia,pending,7713001.408392795
486,Austria,failed,4169065.1769084474
487,Spain,pending,1151688.027752733
488,Spain,completed,8511902.279221473
489,Lithuania,pending,1747974.1413506235
490,Netherlands,pending,2755324.0169233717
491,Denmark,pending,2761164.1896071327
492,United States,failed,1450869.1613906987
493,Italy,failed,6055238.168381646
494,Portugal,pending,1790376.5617634926
495,Poland,completed,2517984.5408657887
496,Germany,pending,2914577.6868248507
497,Slovenia,completed,4953987.829831926
498,Germany,completed,8244282.615881198
499,Ireland,failed,9406946.251689136
500,Netherlands,completed,9720846.661897456
501,France,completed,4505534.0078555895
502,United States,failed,9681792.993087923
503,Bulgaria,failed,7596633.515929005
504,Austria,pending,5462407.898569266
505,Czech Republic,completed,4612674.649114117
506,Latvia,pending,802638.832272422
507,Hungary,failed,6569291.569888954
508,Sweden,completed,6832671.609137368
509,Hungary,completed,1474479.5580939662
510,Czech Republic,completed,1520805.241976737
511,Bulgaria,completed,4640225.172331335
512,Denmark,failed,5445239.741538062
513,Austria,pending,5828131.347206909
514,Denmark,completed,6565726.519481243
515,Ireland,pending,1097575.1463590832
516,Portugal,completed,7898795.625586502
517,Spain,completed,7247741.5080216555
518,Germany,pending,4902922.957493936
519,Luxembourg,pending,6182514.794410887
520,Germany,completed,811052.4867826796
521,Czech Republic,pending,602165.0510908172
522,Estonia,completed,1435096.3598431565
523,Estonia,failed,5998533.301396543
524,Netherlands,pending,1416706.993809319
525,Romania,completed,7893282.724373184
526,Croatia,pending,5005364.178568398
527,France,pending,6783721.808769384
528,Slovenia,completed,5833946.115898667
529,Ireland,pending,2225738.2997263344
530,Lithuania,failed,2631949.6559114195
531,France,completed,9251448.677629903
532,Sweden,pending,3970881.412910708
533,Poland,completed,354334.6516090684
534,Finland,completed,1873026.57035727
535,Greece,completed,2421975.021257681
536,Finland,pending,7269482.924096603
537,Slovakia,failed,8091336.984058864
538,Austria,completed,2065438.2741832766
539,Italy,completed,2217667.3509153253
540,Slovenia,pending,8912855.58054153
541,Bulgaria,failed,8890585.44592183
542,Portugal,completed,1804202.889878036
543,Luxembourg,completed,7209829.194071394
544,Slovenia,failed,2077707.2862849555
545,Czech Republic,completed,8716875.964299489
546,Bulgaria,failed,4673591.777896089
547,Croatia,failed,1717276.0510371842
548,Malta,pending,7987916.581936496
549,Slovakia,pending,6950003.924883264
550,Spain,pending,6197886.787020912
551,Austria,completed,8518208.066854969
552,Denmark,completed,1755731.8634058372
553,Belgium,pending,348486.00749627146
554,Sweden,pending,807280.9658800351
555,Bulgaria,completed,3827265.5643027187
556,Slovenia,pending,8263121.385325169
557,Greece,failed,9400653.80440952
558,Italy,completed,7383298.131442267
559,Netherlands,completed,784826.3901114527
560,Finland,failed,8413628.141220957
561,Austria,completed,8656065.868046312
562,Sweden,failed,9454476.763836106
563,Croatia,completed,144734.81836186463
564,Ireland,failed,4433747.997400648
565,Lithuania,completed,5374075.504119367
566,Sweden,failed,6660256.255114678
567,Malta,completed,5552474.528724273
568,Latvia,pending,3769075.573043351
569,Portugal,failed,4332758.769071403
570,Bulgaria,completed,1205948.8545046404
571,Luxembourg,pending,7253601.654230457
572,United States,pending,857801.1469574876
573,United States,completed,3394483.3377203755
574,Portugal,completed,4923535.082499755
575,Lithuania,failed,4893847.859917969
576,Spain,pending,5330027.009283783
577,Italy,failed,6613076.877955712
578,Czech Republic,pending,3622412.8761613094
579,Poland,pending,2976789.6467009615
580,Germany,pending,7797573.698469663
581,Estonia,completed,6516584.077183168
582,Sweden,failed,2268594.025050361
583,Netherlands,failed,256404.71394029696
584,Latvia,failed,3830790.250898779
585,Belgium,pending,9359349.742363935
586,Belgium,completed,7829179.335160648
587,Portugal,failed,5941138.543581868
588,Portugal,failed,9135385.667401668
589,France,failed,2472689.0677553047
590,Ireland,pending,3577277.8139457107
591,Sweden,completed,7455834.986066701
592,Slovenia,failed,4041680.449690984
593,Slovakia,failed,9594551.376572158
594,Latvia,failed,4480039.768545871
595,Luxembourg,pending,1841086.2458569866
596,Finland,failed,4506153.666012635
597,Malta,pending,9193089.439081812
598,Italy,completed,582774.0492362154
599,Slovakia,failed,9906917.302756913
600,France,failed,2196090.052029579
601,Greece,completed,8577717.374077633
602,Estonia,completed,4209329.165987009
603,Romania,failed,7616968.267171826
604,Czech Republic,completed,9699018.992313229
605,Poland,failed,6064557.541909927
606,Czech Republic,pending,3006805.555231966
607,Ireland,failed,4621040.661025575
608,Sweden,completed,6348768.010557757
609,Germany,pending,1260529.3201726864
610,France,failed,1175280.9461123992
611,Greece,pending,1418887.163703655
612,Greece,failed,3124591.250947557
613,Slovenia,completed,9973371.68646885
614,Greece,completed,5964565.731421055
615,Malta,failed,1768010.4105667581
616,Estonia,pending,9844252.392378801
617,Netherlands,completed,695254.7104339845
618,Lithuania,failed,3055116.139153049
619,Denmark,pending,289019.08956231904
620,Lithuania,completed,7971139.325216445
621,Hungary,failed,9822283.94610676
622,Estonia,pending,2890036.783386204
623,France,failed,7465334.406976737
624,Germany,completed,9849372.526838481
625,Malta,completed,5126307.254361332
626,Italy,completed,798914.7132757035
627,Finland,failed,739121.8345347461
628,Luxembourg,completed,9205668.296344168
629,Czech Republic,pending,5068550.138497149
630,Romania,completed,3476694.375467119
631,Hungary,completed,5318139.226700441
632,Malta,failed,3385243.9237556052
633,Denmark,completed,7081838.8692629365
634,Malta,completed,3058579.107656306
635,Denmark,failed,1286469.3717943276
636,Ireland,completed,2927226.382373299
637,Austria,failed,4676719.1066129375
638,France,failed,9083548.306647424
639,Lithuania,pending,336757.64012569666
640,Slovenia,failed,5345731.47226827
641,Finland,completed,4560428.115767016
642,Poland,pending,546774.7016601332
643,Sweden,pending,1754310.2742466044
644,Germany,completed,3694456.0827857144
645,Spain,pending,9178053.987338053
646,Ireland,pending,4667192.611038338
647,Ireland,failed,7950322.519706447
648,Estonia,failed,7491058.610412816
649,Hungary,pending,3436315.055955117
650,Portugal,completed,9041752.644096283
651,Spain,failed,5300042.26962036
652,Hungary,completed,5275336.577574153
653,United States,failed,9093375.860737056
654,Bulgaria,completed,9058184.64084635
655,United States,pending,6209480.902987682
656,Hungary,completed,3112847.0608875803
657,Austria,failed,5700136.965287982
658,Greece,pending,2244162.9400884546
659,Austria,completed,3662030.807432557
660,Netherlands,completed,4929505.34458676
661,Czech Republic,completed,2110917.2796591315
662,Germany,completed,4030235.04265569
663,Portugal,pending,1131724.7840217391
664,Belgium,pending,9721661.377509754
665,Czech Republic,pending,9107747.972152192
666,Bulgaria,failed,9578105.567343256
667,Slovenia,completed,4383296.905772075
668,Germany,pending,7838963.371871593
669,Finland,pending,1547593.4394380397
670,Lithuania,failed,6194469.2004210865
671,Poland,pending,866336.37602614
672,Netherlands,completed,8545324.531226024
673,Bulgaria,failed,8734036.444353154
674,Denmark,pending,9785918.84228898
675,Ireland,failed,1702498.6788485774
676,Spain,pending,5145308.349799995
677,France,failed,1412381.5933418071
678,Sweden,failed,1499860.4314346297
679,Italy,pending,3204750.5628715158
680,Bulgaria,pending,2478147.00219504
681,Netherlands,pending,9103655.77094601
682,Poland,pending,7454352.277176061
683,Poland,completed,5420703.207897763
684,Denmark,pending,5833632.42196878
685,United States,failed,4601562.437880809
686,Italy,completed,6017087.265656584
687,Luxembourg,completed,7305803.358071814
688,Ireland,completed,49265.42388109745
689,Estonia,completed,5720146.520373003
690,Hungary,pending,793269.0820660183
691,Czech Republic,pending,7026195.118206592
692,Belgium,pending,800934.6658311645
693,Greece,pending,8655699.441521294
694,Slovenia,completed,7979682.978038846
695,Slovenia,failed,8471142.520668337
696,Malta,pending,3060739.593656744
697,United States,failed,8540855.644604484
698,Netherlands,completed,4049150.493931155
699,Poland,completed,5678247.080281518
700,Portugal,completed,2665315.1704058144
701,Romania,completed,3690448.0195421674
702,Belgium,failed,9505465.62396312
703,Greece,failed,6601601.744913326
704,France,pending,4664822.457825231
705,Bulgaria,pending,6326059.118084841
706,Spain,failed,6417605.083771254
707,Sweden,completed,7809885.309389261
708,Slovakia,failed,7413406.684915635
709,Germany,failed,9157112.347869061
710,Netherlands,completed,9289883.376514833
711,Belgium,failed,2378917.4263117285
712,Bulgaria,completed,3822990.4003246785
713,Germany,failed,8094436.453254296
714,Croatia,pending,7913446.203049287
715,Portugal,pending,4379759.542803059
716,Netherlands,completed,4353605.582452362
717,Latvia,failed,7065816.1032978995
718,Denmark,failed,6991296.944737232
719,Lithuania,failed,2569473.156652562
720,Austria,failed,9203279.463371785
721,Slovakia,completed,2347516.1716265716
722,Portugal,completed,1080098.4480184682
723,United States,pending,4478109.684734034
724,Lithuania,failed,4124659.896323213
725,Greece,pending,5937308.269408367
726,Lithuania,pending,9405907.754873905
727,Hungary,failed,1219724.0230738171
728,Denmark,pending,293346.60529457877
729,Belgium,completed,9352499.78072614
730,Belgium,failed,9765944.091911053
731,Slovenia,pending,9252407.972786939
732,Luxembourg,pending,2383244.712453075
733,Slovakia,completed,2359303.483026258
734,Poland,pending,1504612.2466722045
735,Spain,completed,1850523.8664038116
736,Estonia,completed,4617470.154747616
737,Luxembourg,pending,758287.8045370401
738,Romania,completed,6896246.492055671
739,Italy,completed,9774445.409564277
740,Netherlands,completed,8641278.944565952
741,Slovakia,completed,7514527.861476812
742,Germany,completed,4500694.4209391605
743,Slovakia,pending,7936123.720646142
744,Lithuania,completed,9571167.940032588
745,Croatia,failed,3173602.955700915
746,Sweden,failed,3991404.9737243005
747,Germany,completed,7381888.130057018
748,Belgium,pending,3927273.493652955
749,Slovakia,completed,3108831.209391655
750,Belgium,pending,908840.8164851691
751,Austria,pending,1378262.1182237642
752,Sweden,completed,9595700.160100862
753,Luxembourg,completed,5067267.460682248
754,Portugal,pending,5800187.012604213
755,Slovakia,completed,3262415.6375598055
756,Germany,failed,2474076.381271887
757,Austria,completed,2371695.0963744544
758,Czech Republic,pending,818767.7455469577
759,Estonia,pending,3785500.4724293374
760,Malta,pending,8099738.154229855
761,Latvia,completed,3210372.136746372
762,Lithuania,completed,2199495.0035908623
763,Greece,completed,4176255.9047631533
764,Sweden,failed,6066146.300056161
765,Estonia,completed,1578018.8768837855
766,Malta,completed,4688976.6133582
767,Portugal,completed,9674050.292630335
768,Italy,pending,294728.987381907
769,Belgium,failed,6112421.031695691
770,Finland,pending,2359146.3545594015
771,Latvia,completed,1054638.7321777518
772,Germany,failed,2005804.8845201991
