id,country,status,amount
93,Netherlands,failed,6964601.613222281
94,Finland,pending,7394808.517976224
95,Austria,completed,3511798.581463932
96,Sweden,pending,1008720.3810948875
97,Greece,pending,7472730.771633033
98,Romania,failed,7465963.816992989
99,Poland,completed,1310532.9211567685
100,Poland,completed,1557299.8992129783
101,Finland,completed,7952764.9743235735
102,Spain,failed,7236326.176942517
103,Germany,failed,4161506.707362187
104,Italy,pending,5067039.25184908
105,Poland,pending,2333210.635656492
106,Italy,completed,1362736.2291095313
107,Germany,completed,23987.02006893072
108,Spain,completed,5526656.38235641
109,Greece,completed,2342116.971654048
110,Belgium,failed,5640833.824690179
111,Romania,completed,1581952.7569232904
112,Ireland,pending,9473873.61619311
113,Netherlands,pending,812795.6846742779
114,Portugal,pending,8370422.085906428
115,Denmark,failed,5942778.189641332
116,Luxembourg,pending,8421638.68990749
117,Italy,failed,9300615.850914229
118,Italy,completed,7739495.8207197
119,Netherlands,failed,9775864.05823105
120,France,failed,3507715.8884732462
121,Czech Republic,completed,9830047.336461795
122,Romania,completed,9920263.855494358
123,United States,failed,7325294.416932807
124,Spain,pending,2912324.2128528706
125,Slovakia,pending,456998.7131298314
126,Poland,completed,309725.2263569883
127,Czech Republic,completed,2987975.265805236
128,Sweden,pending,2739423.4801934324
129,Slovenia,pending,7049484.971180031
130,Ireland,completed,1082982.204119851
131,Estonia,completed,4741736.37295011
132,Hungary,failed,7616803.016236546
133,Denmark,completed,6299100.576614339
134,Croatia,pending,6727400.111615109
135,Spain,completed,7569581.215758063
136,Estonia,failed,68056.18599280971
137,Portugal,failed,442016.9000200069
138,Slovenia,pending,6530701.704388678
139,Spain,failed,2935284.380157992
140,Sweden,completed,276479.0540529682
141,Luxembourg,completed,1171151.4898914366
142,Spain,completed,5299137.117191954
143,Slovakia,completed,1780719.2386773617
144,United States,failed,1148027.4729052996
145,Poland,failed,8137852.502618943
146,France,failed,2325427.144364852
147,Romania,completed,4709635.257321015
148,Spain,failed,6819438.9331165515
149,Slovakia,completed,3368641.386771937
150,Portugal,completed,2933783.5712586315
151,Latvia,failed,4230613.956031415
152,Denmark,pending,5126457.096883666
153,Czech Republic,pending,6287029.242664519
154,Sweden,pending,1234880.3547300412
155,France,failed,5888975.504043219
156,Ireland,pending,2740464.937426775
157,Denmark,pending,3811478.758634007
158,Slovenia,failed,2230974.3617435573
159,Austria,pending,4855878.119006714
160,Croatia,completed,2503826.412244997
161,Romania,pending,8159330.346237494
162,France,failed,2058359.642170302
163,Estonia,pending,4702690.678696415
164,Austria,pending,6967071.693940198
165,Belgium,failed,9954696.232021915
166,Luxembourg,completed,8522291.364673221
167,Austria,completed,6186955.493934972
168,Denmark,completed,7839291.499119164
169,Slovenia,completed,8213848.002780496
170,Germany,pending,1533539.9126059867
171,Bulgaria,completed,4623864.219413786
172,Denmark,pending,9887784.275633382
173,Lithuania,failed,5945928.814060989
174,Spain,failed,1380542.5114371849
175,Italy,failed,6860378.782247958
176,Estonia,failed,3132782.4361672164
177,Portugal,completed,1479259.6134701662
178,Latvia,failed,3510253.6391525953
179,Lithuania,pending,3923911.2627867833
180,Belgium,failed,8449884.141160566
181,Spain,completed,9989114.819215093
182,Hungary,failed,3823847.0297179194
183,Slovenia,completed,995669.6186824765
184,Belgium,failed,2814716.9929787517
185,Hungary,completed,7080025.433193924
186,Austria,pending,6413544.252940995
187,Czech Republic,pending,6865101.809409479
188,France,completed,3595328.442679365
189,Slovenia,failed,5605567.389178871
190,Bulgaria,failed,3466695.4749557967
191,United States,pending,208015.88245581425
192,Sweden,failed,6578457.270784586
193,Slovenia,pending,5602972.650807372
194,Luxembourg,completed,4187302.473468809
195,Finland,completed,7646.341682938651
196,Italy,pending,9821350.442436015
197,Germany,failed,4523542.612602663
198,Belgium,failed,1445119.4825645052
199,Slovakia,failed,3820059.752451269
200,Italy,pending,7590240.346163271
201,Slovenia,failed,5175626.797919207
202,Italy,failed,6178604.376237152
203,Germany,pending,7983806.000524235
204,Sweden,failed,3726915.666726793
205,Bulgaria,failed,3313731.0153133636
206,Luxembourg,completed,5158090.5383605575
207,Malta,completed,1520483.7916137814
208,Estonia,failed,6980726.938233159
209,Latvia,pending,3776324.3417263413
210,Spain,completed,5268132.768500475
211,Ireland,completed,6173577.466405393
212,Ireland,completed,5589417.638821962
213,Hungary,pending,7050999.541687838
214,Austria,completed,1559493.776211176
215,United States,completed,6396800.772476703
216,Greece,pending,5038349.085519295
217,Estonia,pending,7047386.658810716
218,Ireland,completed,6910906.136914855
219,Austria,completed,7738356.368502164
220,Romania,completed,7184861.972511375
221,Slovakia,failed,9893375.382847838
222,Germany,completed,490733.13392370974
223,Romania,pending,6151480.93276872
224,Greece,pending,5491863.789189986
225,Austria,failed,5320892.049860634
226,Slovakia,failed,4681696.178363749
227,Estonia,completed,9980514.45682859
228,Bulgaria,pending,9246392.783337882
229,Estonia,pending,692819.1959258878
230,Hungary,failed,6129744.297109025
231,Slovakia,completed,6144594.8938055765
232,Croatia,pending,5946680.827819135
233,Slovenia,failed,2499292.280997473
234,France,pending,4768948.240547232
235,Czech Republic,pending,8597648.327433806
236,Hungary,failed,562227.8291198813
237,Slovakia,failed,2529664.5660924255
238,Luxembourg,pending,4388940.598024858
239,France,failed,158282.25521019034
240,Lithuania,pending,7588156.468689555
241,Slovenia,completed,2662090.9639718505
242,United States,failed,413642.30644691526
243,Sweden,failed,9344487.631637245
244,Belgium,pending,8032966.016060337
245,United States,completed,6061392.371763866
246,Denmark,completed,1239336.7439527104
247,Greece,completed,1124304.262326198
248,Czech Republic,completed,6110329.196488654
249,Belgium,completed,9747059.634237384
250,Lithuania,failed,597226.2846084753
251,Greece,failed,4469645.016493595
252,United States,pending,8005962.519962508
253,Estonia,completed,7513898.49970776
254,Lithuania,completed,4120946.795942593
255,Czech Republic,completed,1310059.047758333
256,Denmark,failed,4414144.617328881
257,Lithuania,pending,2242743.82696275
258,Malta,pending,4598488.137721733
259,Latvia,completed,9941073.6332183
260,Belgium,pending,8820963.48943604
261,Austria,completed,9602166.590771938
262,Poland,completed,7648660.507098678
263,Poland,failed,1653075.1118582343
264,Bulgaria,failed,4613278.882392545
265,Portugal,pending,9245669.233496023
266,Luxembourg,completed,3262367.08694183
267,Sweden,failed,4125561.892551902
268,Austria,pending,6358716.237248727
269,Latvia,completed,4288483.683384531
270,Germany,failed,235833.51457339918
271,Sweden,pending,1744539.4083093435
272,Portugal,pending,5680884.04579999
273,Bulgaria,completed,8607033.629937429
274,Romania,completed,3761413.0618688622
275,Denmark,pending,6424190.6626533605
276,Slovenia,failed,7052092.009946296
277,Netherlands,completed,5772457.273140258
278,Denmark,failed,3058616.280233314
279,Slovakia,completed,119930.60514783437
280,Croatia,pending,5602720.31903523
281,Poland,failed,821575.4413891552
282,Hungary,failed,9459668.302459845
283,Bulgaria,completed,1618084.4668206673
284,Poland,pending,926608.8965129803
285,Malta,pending,729078.6683669203
286,Malta,completed,8998765.50895602
287,Malta,failed,7194609.724447752
288,Latvia,completed,9696667.692756712
289,Germany,failed,9000565.772794448
290,Bulgaria,completed,2847235.6019492075
291,Italy,failed,5842034.436294513
292,Finland,failed,2121665.490449298
293,Poland,failed,9578990.489753516
294,Hungary,pending,8627205.998737227
295,Slovenia,failed,2460477.7674581567
296,Latvia,pending,3945662.5359107265
297,Romania,pending,8451099.047956549
298,Belgium,pending,4360140.4211923545
299,Bulgaria,failed,5211177.998267634
300,Poland,pending,9989931.552390518
301,Estonia,completed,4547331.700911842
302,Sweden,failed,7015752.384732682
303,Denmark,pending,9037612.455490483
304,Netherlands,failed,921762.8877533767
305,Denmark,pending,6119798.048673697
306,Latvia,pending,3487834.418927158
307,Estonia,pending,7405717.577715195
308,Belgium,failed,3382234.36080764
309,Latvia,pending,9961442.283496777
310,Romania,completed,5865200.681204244
311,Sweden,pending,7079634.589032584
312,Lithuania,completed,7867423.262070705
313,Slovakia,pending,9322473.461049318
314,United States,pending,4956695.621610218
315,Romania,failed,4819670.21662709
316,Poland,failed,2132968.7588222423
317,Greece,failed,6601457.238274863
318,Spain,completed,3151391.005146622
319,Hungary,failed,1792220.576183623
320,Croatia,pending,4457741.993404335
321,Estonia,pending,2980329.908437541
322,United States,failed,167259.76952362
323,Denmark,pending,4221725.125907476
324,Poland,failed,6097594.858451306
325,Lithuania,pending,4358016.710890627
326,Malta,failed,4338973.541990097
327,Romania,failed,2942720.8075389653
328,Italy,completed,9339027.820287058
329,United States,failed,2681393.496536456
330,Luxembourg,failed,6963201.019601311
331,Latvia,failed,2726674.492004133
332,France,failed,3761071.1254984452
333,Lithuania,pending,1478199.591461694
334,Sweden,failed,4839022.31009976
335,Ireland,failed,5417971.179848626
336,Germany,completed,9203543.051550932
337,Slovenia,completed,8558814.859997269
338,Italy,completed,3657228.376869659
339,United States,failed,4458324.658939386
340,Ireland,completed,2055012.181941852
341,Germany,failed,3154153.817331037
342,Italy,failed,2311767.3297938392
343,Czech Republic,completed,2984993.559856358
344,Lithuania,pending,4516868.2569299005
345,Lithuania,completed,946539.6588574493
346,Hungary,completed,3969482.6694642706
347,Hungary,failed,3289273.055315621
348,Czech Republic,pending,7225312.189662617
349,Slovenia,failed,6784762.9026765125
350,Germany,failed,8063111.505263264
351,France,pending,3062894.176581855
352,Denmark,failed,5800120.9633267205
353,Netherlands,failed,6170002.087018405
354,Belgium,pending,6021637.509323779
355,Lithuania,completed,6594172.132165059
356,Belgium,completed,8589069.649131073
357,Spain,completed,8163037.494480502
358,Spain,pending,2785829.4868143997
359,Portugal,completed,7222173.755888563
360,Slovenia,pending,2780018.757052569
361,Finland,completed,6859492.391360244
362,Slovenia,failed,7966692.337073017
363,Denmark,pending,5777877.665778874
364,Estonia,completed,3136320.282196484
365,Luxembourg,pending,2963788.6343296026
366,Poland,pending,270828.8267123582
367,Hungary,failed,219672.3377164289
368,Bulgaria,completed,1941927.0333737659
369,Denmark,completed,5452267.386746816
370,Finland,completed,7207727.303704908
371,Spain,pending,1155954.2987924987
372,Hungary,pending,7816275.321574746
373,Poland,completed,8965007.38206865
374,Bulgaria,failed,9326924.157283127
375,France,pending,4025121.3267082474
376,Croatia,completed,4930133.082032188
377,Slovenia,completed,1972751.275076311
378,Finland,failed,4627116.007187566
379,Czech Republic,pending,3038294.1438582465
380,Greece,failed,7409771.992469442
381,Austria,pending,9318002.893542426
382,Malta,failed,7565487.778015623
383,Hungary,failed,9359339.183912672
384,Croatia,failed,3132119.2313914923
385,Ireland,failed,9948824.56562525
386,Croatia,pending,4872468.981579101
387,Netherlands,completed,2556518.4905426963
388,Latvia,pending,50146.32786248585
389,Czech Republic,failed,1117614.7712143925
390,Denmark,pending,6796431.14347365
391,Hungary,pending,779288.4663712862
392,Romania,completed,7064592.456345914
393,Finland,pending,5915848.826122541
394,Spain,pending,8295164.457142576
395,Latvia,pending,7383871.512366003
396,Luxembourg,failed,1136664.3824220635
397,Malta,completed,5821715.341462398
398,Bulgaria,completed,7666640.372065861
399,Lithuania,pending,1969902.368751576
400,Hungary,pending,4936022.062042823
401,Ireland,failed,9169138.04907893
402,United States,pending,6833115.008852463
403,Spain,failed,1558543.7975367534
404,France,completed,5161326.62811389
405,Croatia,failed,4660376.802472853
406,Bulgaria,pending,4757890.528924561
407,Finland,pending,7814778.071032932
408,Sweden,failed,3467912.5501321782
409,Slovenia,failed,5933551.094635164
410,Lithuania,failed,3300222.390143832
411,Italy,completed,1792487.7049750055
412,Luxembourg,pending,9116615.985609306
413,Estonia,failed,9116986.965801634
414,Germany,completed,8414067.107904281
415,Poland,pending,8393140.099739632
416,Slovakia,failed,8975492.678648384
417,Finland,completed,5135805.303286182
418,Belgium,pending,6329436.517494833
419,Portugal,pending,6684563.016684506
420,Poland,pending,2030750.529389337
421,Romania,completed,9106770.026753549
422,Poland,completed,660503.5188681075
423,Lithuania,completed,2803323.8753391164
424,United States,completed,6713238.088512812
425,Luxembourg,pending,8632264.08795208
426,France,completed,9251017.236196995
427,France,failed,8351574.725486363
428,Greece,completed,8106849.152886807
429,Latvia,failed,8352095.5572290765
430,Greece,failed,8837938.042970743
431,United States,failed,7251435.796534628
432,Sweden,completed,2847098.4380479804
433,Lithuania,pending,6162637.806437095
434,Luxembourg,pending,1494798.722352777
435,Finland,failed,2438880.6429234655
436,Slovenia,completed,1619660.0536611162
437,Poland,failed,2676199.2870163955
438,Romania,pending,4313213.319675382
439,Estonia,pending,2822524.998709286
440,Austria,completed,5032329.692855435
441,Denmark,pending,9164499.377310337
442,Estonia,failed,157207.03025546734
443,Czech Republic,pending,5200401.48131605
444,Latvia,pending,5859335.154028791
445,Hungary,failed,5841032.386273927
446,Poland,completed,8083042.712469477
447,Sweden,completed,5452522.121985716
448,Finland,pending,8432225.399533177
449,Croatia,failed,251694.44045944678
450,Slovakia,failed,2222968.9421062926
451,Germany,failed,4382555.943391856
452,Romania,completed,3129397.09556636
453,Hungary,failed,3566081.8967994503
454,Italy,completed,8374739.490450162
455,Hungary,completed,4014700.0509535833
456,Ireland,pending,523906.22460461553
457,Hungary,failed,1920512.7654240883
458,Sweden,pending,4612711.502635733
459,United States,pending,6518475.422761425
460,Austria,completed,5049336.295412028
461,Slovenia,completed,7145965.906307217
462,Ireland,completed,574110.3223907695
463,Austria,pending,8685664.677703138
464,Estonia,completed,8384450.772065891
465,Romania,failed,167593.91392973554
466,Slovakia,completed,5598865.893642444
467,Slovenia,completed,7253493.514725343
468,Ireland,pending,2947896.8264268492
469,Czech Republic,failed,260174.70808326727
470,Slovakia,completed,2755898.3521705847
471,Lithuania,failed,2021915.0797457309
472,Slovenia,completed,4630767.483472946
473,Netherlands,failed,970681.6249930839
474,Bulgaria,failed,4323830.422563359
475,Hungary,pending,3149101.1514332104
476,Ireland,failed,9356556.393638743
477,Slovenia,completed,7238353.293610164
478,Croatia,pending,9827689.21923894
479,Bulgaria,completed,5894194.097490704
480,Hungary,failed,3547874.33268113
481,Latvia,completed,5495009.05739754
482,Germany,completed,2445876.362333771
483,Finland,failed,1646780.1436830442
484,Malta,completed,2697108.141822343
485,Luxembourg,completed,9164326.688064858
486,Estonia,pending,6053233.129091462
487,Lithuania,completed,574628.0673296822
488,Romania,failed,7832896.890546531
489,Luxembourg,failed,9490277.438798405
490,Denmark,pending,230393.23580634542
491,Netherlands,completed,438314.1048509687
492,Denmark,pending,7639802.916522404
493,Bulgaria,pending,1751497.8596118824
494,Slovenia,completed,5427787.563893128
495,Croatia,failed,3410899.1701360014
496,Austria,pending,7165266.877962492
497,Latvia,failed,1685031.6111636697
498,Romania,completed,3986971.6687066457
499,Poland,pending,8212615.799272404
500,Netherlands,completed,1610224.6134528231
501,Italy,failed,8814753.497251272
502,Portugal,completed,9822.464959940991
503,Italy,pending,4684718.502555979
504,Ireland,completed,9855422.02364009
505,France,completed,3429177.848497648
506,Sweden,pending,2136149.060957114
507,Portugal,failed,5118670.566044081
508,Finland,failed,8244712.448521313
509,Denmark,pending,9877115.12965921
510,United States,failed,9251800.248838121
511,Portugal,failed,7163573.805088804
512,France,failed,516281.0505214999
513,Lithuania,pending,3231696.353457414
514,Romania,pending,6073102.131343211
515,Austria,pending,9564223.664037172
516,Belgium,completed,7496704.657895764
517,Italy,completed,4962167.008743208
518,Slovenia,pending,8907081.967250647
519,Czech Republic,failed,2066879.657463716
520,Finland,failed,9034838.442100162
521,Malta,pending,449571.76062939473
522,Netherlands,pending,7890495.685885314
523,Greece,failed,5489601.6686264835
524,Bulgaria,completed,3785671.6089858864
525,Malta,pending,9746934.682763033
526,Slovenia,completed,7494438.636060849
527,Portugal,pending,4949521.384732598
528,United States,completed,1730930.6168314798
529,Lithuania,completed,2561703.4630119195
530,Slovakia,failed,2358811.044239263
531,Finland,pending,6990789.981343334
532,Ireland,pending,9858281.806969328
533,Netherlands,pending,7064517.24365328
534,Greece,completed,3462045.5676536397
535,Austria,completed,6466384.825263634
536,Denmark,failed,8249604.914695972
537,Hungary,completed,2944831.5301128346
538,Portugal,pending,4899070.87231445
539,Lithuania,failed,455858.40087103535
540,Hungary,completed,5255812.781366881
541,Bulgaria,pending,7561044.296400643
542,Italy,failed,1440464.6617335582
543,France,pending,8139373.65751539
544,Finland,pending,7349191.404236877
545,United States,completed,5393526.377193755
546,Luxembourg,completed,5045901.301489024
547,Germany,failed,2288139.051256731
548,Denmark,pending,2078106.8908314237
549,Belgium,pending,6980222.042714245
550,Ireland,completed,4285766.521262673
551,France,completed,5089980.322171817
552,Bulgaria,pending,1559762.5020515004
553,Greece,completed,6777992.4224301055
554,Slovenia,failed,3341734.6711983806
555,Portugal,failed,3369356.057110777
556,Netherlands,failed,6865119.272266167
557,Slovakia,pending,2360820.5558038186
558,Italy,completed,809328.829931395
559,Denmark,completed,4939618.214608182
560,Finland,pending,1791558.6627560053
561,Ireland,completed,9873717.555283805
562,Italy,failed,1639212.1884073508
563,Portugal,failed,5201316.198506521
564,Denmark,failed,3637305.2908816882
565,Germany,pending,6332743.218506471
566,France,pending,3840958.193509918
567,Belgium,failed,5310511.839243883
568,Estonia,pending,8228384.007020516
569,Austria,pending,9493905.414458008
570,Romania,failed,9652019.276454192
571,Bulgaria,completed,7230543.545538866
572,Hungary,pending,4624132.8703839015
573,Austria,completed,616508.0262647704
574,Hungary,pending,9047095.095349167
575,Spain,pending,1469716.910079959
576,Germany,pending,3194856.775874235
577,Portugal,completed,3436375.8640256505
578,Czech Republic,completed,7445544.646797235
579,Malta,failed,705144.4785496275
580,France,failed,3648296.8933703406
581,France,completed,2973304.5672163717
582,Spain,failed,2808305.852504026
583,Croatia,failed,3362467.6856876635
584,Germany,failed,7541105.664689897
585,Portugal,pending,9097210.76719369
586,Portugal,pending,2670517.201271769
587,Italy,completed,5785045.605740643
588,Estonia,completed,4593141.4362972565
589,Slovakia,completed,7584155.398590309
590,Spain,failed,3258706.906788694
591,Belgium,completed,2894499.257256269
592,Hungary,failed,4975822.029189993
593,Ireland,completed,7426355.697651384
594,Sweden,completed,9210804.884801615
595,France,failed,8104006.912606066
596,Romania,pending,96726.47999670713
597,Lithuania,pending,9856369.356132094
598,Denmark,pending,2597290.3909575096
599,Luxembourg,pending,1638045.7979001352
600,Poland,completed,6817001.989427275
601,Italy,pending,329390.8315894922
602,Croatia,failed,8294524.150244893
603,Czech Republic,completed,8901149.39053891
604,Sweden,pending,7728928.7799317865
605,Malta,pending,6640621.516012924
606,Poland,pending,4122664.7162732976
607,Lithuania,completed,860927.7890838595
608,Lithuania,completed,3386408.839859819
609,Latvia,pending,3635105.7532056486
610,Malta,pending,6765485.161825805
611,Luxembourg,pending,7417958.719688628
612,Netherlands,pending,4371148.062840578
613,Estonia,pending,2295507.746688694
614,France,pending,5964474.633506125
615,Latvia,pending,5047712.537828181
616,Croatia,pending,1026709.5124644254
617,Netherlands,failed,9489009.844501154
618,Bulgaria,failed,8217905.622385888
619,Spain,pending,5917734.797187107
620,Austria,failed,343954.4879286727
621,France,failed,5562189.300999919
622,Malta,completed,798136.7789727533
623,Czech Republic,failed,8805759.493677454
624,Hungary,pending,7013311.9979313975
625,Belgium,failed,4090953.4357759035
626,Greece,completed,3201330.121086057
627,Denmark,pending,6419897.747436017
628,Italy,failed,2274852.9704054375
629,Austria,failed,6691442.174378611
630,Portugal,pending,2251172.928506878
631,Croatia,pending,4958117.071916448
632,Spain,completed,877200.1235098059
633,Hungary,pending,1738894.063073938
634,Greece,pending,2322787.816975863
635,Italy,pending,9273291.226953581
636,Portugal,pending,4070904.018144046
637,Poland,completed,9463800.52818565
638,Poland,pending,7306856.45812294
639,Malta,failed,6924512.79634976
640,Lithuania,failed,2716440.824360007
641,Latvia,completed,5975458.8546559615
642,Germany,failed,4129893.4403289645
643,France,failed,9099028.906703236
644,Ireland,failed,9796930.398946432
645,Lithuania,completed,3933033.106078141
646,Romania,completed,7784223.188182284
647,Netherlands,failed,3647354.826656628
648,Denmark,completed,8258955.071684961
649,France,completed,5603544.522574173
650,France,pending,2790185.6292515025
651,Czech Republic,pending,630501.3408664251
652,Croatia,failed,5942112.738713952
653,Romania,failed,3381412.9307108275
654,Slovenia,pending,4195441.26427644
655,Italy,pending,4377630.212679072
656,Hungary,failed,1249007.4653980143
657,Czech Republic,failed,3332033.112037366
658,Hungary,failed,8274204.410172254
659,Malta,failed,1426876.1013886877
660,Italy,completed,1527158.1420177293
661,Malta,failed,7163464.44008243
662,Czech Republic,failed,5205811.623308076
663,Belgium,pending,7879589.001642774
664,Sweden,completed,3958091.2545925896
665,Greece,pending,446818.9744656892
666,Spain,pending,4263758.90056877
667,Germany,pending,4086022.7047123243
668,Germany,pending,3969486.6738548484
669,Italy,completed,3807782.8391066305
670,Latvia,pending,1426381.7736146112
671,Estonia,failed,1390419.2630179392
672,Latvia,completed,508202.45266665396
673,France,pending,1979520.0442228455
674,Slovakia,pending,8173231.159518796
675,Spain,pending,8297754.3646196015
676,Slovenia,failed,8758265.093850726
677,Finland,failed,8253990.314311702
678,Croatia,failed,9925580.218254525
679,Malta,failed,9882387.040272083
680,Denmark,completed,9070516.81842386
681,Croatia,completed,2603203.338045955
682,Italy,completed,4465275.187673679
683,Croatia,failed,1456512.1499679878
684,Sweden,completed,8954436.83312917
685,Austria,pending,5521038.123347706
686,Romania,failed,8243836.266489721
687,Spain,failed,6271179.863187538
688,Spain,completed,7821172.829450377
689,France,failed,5710005.709130007
690,Netherlands,completed,6924186.548157254
691,Luxembourg,completed,2738090.0900768302
692,Austria,completed,9977032.567780288
693,Luxembourg,failed,7301440.575801191
694,Estonia,pending,3395659.743694873
695,Czech Republic,completed,9520313.711915102
696,Italy,pending,8138170.957007335
697,Belgium,pending,373924.85094059346
698,Estonia,failed,3076234.5718068164
699,Malta,pending,9204207.539121032
700,Netherlands,failed,5052961.45319368
701,Romania,completed,6013832.857328187
702,Sweden,completed,1149222.1304589778
703,Czech Republic,pending,3891971.7910711193
704,Luxembourg,completed,2017999.586688165
705,United States,pending,6710466.310014992
706,Poland,completed,2431.307106632863
707,Czech Republic,completed,5755475.028657712
708,Latvia,pending,580560.1291243035
709,Bulgaria,completed,8333762.763531179
710,Hungary,completed,4003461.6003176216
711,Bulgaria,completed,325059.48422303033
712,Romania,pending,9487983.953304978
713,Hungary,completed,6604239.047114064
714,Netherlands,pending,5945513.983847534
715,Finland,failed,2978970.0027542277
716,United States,completed,8370087.601122301
717,Bulgaria,failed,2669920.8847623058
718,Denmark,failed,5408950.009729335
719,Estonia,completed,7829411.271694293
720,United States,pending,1855600.1518235633
721,Estonia,completed,6306825.117369863
722,Czech Republic,completed,4207279.483201433
723,Denmark,pending,4597664.48977968
724,Belgium,pending,7467801.48669744
725,Malta,completed,9099963.92203043
726,Slovakia,failed,9856234.424034674
727,Belgium,completed,5418916.19871172
728,Belgium,failed,2231836.754348431
729,United States,failed,4123483.867452692
730,Hungary,failed,4759947.166314133
731,Germany,completed,9529746.934496699
732,Estonia,failed,1857525.1801988324
733,Hungary,pending,6490051.542744894
734,Slovenia,failed,6511831.223714977
735,Slovakia,failed,6533833.522759472
736,Malta,failed,5497475.216459818
737,Lithuania,pending,4410696.553669492
738,Malta,completed,2904314.882748382
739,Slovakia,failed,1334821.507895617
740,Denmark,failed,8635963.503301663
741,Netherlands,failed,7018595.2155166045
742,Slovenia,completed,4435652.66375281
743,Czech Republic,failed,8871103.60609098
744,Malta,completed,4390762.545132644
745,United States,failed,145004.23841184663
746,Latvia,failed,1822786.1556478331
747,Estonia,pending,5103440.664995661
748,Romania,completed,7959904.164110709
749,Lithuania,failed,698547.1853632297
750,Italy,failed,6516228.231734772
751,Malta,failed,9405003.19149712
752,France,pending,4399623.752328474
753,Spain,completed,8144700.040779335
754,Romania,failed,9421933.784326853
755,Latvia,failed,310602.2271535203
756,Italy,completed,3704953.690480589
757,Italy,failed,625474.36924146
758,Ireland,completed,8624962.082578057
759,Romania,completed,1250743.7894892893
760,Greece,pending,6797178.8423013715
761,United States,pending,7173885.953526761
762,Ireland,pending,9187123.918442817
763,Belgium,completed,3102736.4435065296
764,Hungary,pending,6389479.140250021
765,Spain,pending,7802032.567330387
766,Austria,pending,759216.9059392195
767,Denmark,failed,9265413.836450536
768,United States,completed,6754469.873380309
769,Bulgaria,pending,3024801.0185600827
770,Denmark,pending,4314510.444310788
771,Sweden,completed,9596179.87444452
772,Germany,pending,4390958.448991299
773,Finland,failed,7116542.895129974
774,Croatia,failed,2827489.9710227665
