id,country,status,amount
193,Belgium,pending,1142109.5999757058
194,Finland,failed,7294995.046755571
195,Portugal,completed,4206467.217458212
196,Greece,completed,1980359.8535356827
197,Finland,failed,2154330.4018220752
198,Latvia,pending,5754136.881550146
199,Belgium,completed,2886925.936454928
200,Lithuania,completed,9459800.993981067
201,Czech Republic,completed,6537109.272357735
202,Austria,completed,7939902.0350062
203,Estonia,completed,6141894.940283222
204,France,pending,7186478.534319022
205,Denmark,failed,601900.0822164988
206,Belgium,completed,9636437.581999194
207,Portugal,completed,7944156.828132208
208,Czech Republic,failed,4031294.7259369413
209,Lithuania,failed,9960141.568694044
210,Croatia,completed,8210963.531285257
211,Italy,completed,6780617.893653465
212,Romania,pending,7606491.566237292
213,Ireland,completed,4737582.393595022
214,Ireland,completed,5369836.42704834
215,Ireland,completed,9979145.55174257
216,Romania,pending,5075473.8733015815
217,Slovakia,failed,1126515.7010092607
218,Estonia,failed,6057224.160362928
219,Ireland,failed,4240271.689098393
220,Belgium,failed,4772436.855003783
221,Hungary,completed,9503854.680280821
222,Ireland,completed,7329185.477903281
223,Finland,failed,6098099.893749029
224,Belgium,failed,774396.530802024
225,Lithuania,pending,1041150.5211338723
226,Ireland,completed,8989860.651168853
227,Sweden,completed,5003033.48857966
228,Czech Republic,completed,8952055.349880183
229,Belgium,pending,2564820.63509485
230,Croatia,pending,9459122.113910362
231,Lithuania,completed,4451955.942038606
232,Poland,failed,5937516.3078579325
233,Luxembourg,completed,9564555.837017855
234,Austria,failed,3590960.620547727
235,Denmark,failed,342196.5441079722
236,Ireland,failed,2211932.3322108765
237,France,failed,575591.06922358
238,United States,failed,545967.6961128667
239,Romania,failed,1191485.1878448273
240,Greece,failed,6324783.0348283285
241,Netherlands,pending,1201703.050323386
242,Spain,completed,5687094.157951642
243,Netherlands,pending,966698.3939649909
244,Slovenia,failed,5683712.432871619
245,Slovakia,completed,4952080.102802709
246,Croatia,pending,2024218.1273453885
247,Slovakia,failed,3153206.21275467
248,Romania,pending,9905891.750636747
249,Finland,failed,2579143.8874462224
250,Malta,pending,7860394.425356238
251,Estonia,pending,346678.60441625176
252,Hungary,failed,3424709.8103391016
253,Finland,failed,7924958.527712567
254,Netherlands,completed,7843661.777754574
255,Estonia,pending,5529513.264467032
256,France,completed,634706.1171809942
257,Poland,completed,4145528.1574971024
258,Luxembourg,failed,7686291.440206342
259,Croatia,completed,3913174.022137662
260,Czech Republic,pending,6118412.493833769
261,Netherlands,failed,7640149.121824156
262,Czech Republic,completed,8508606.40081016
263,Greece,pending,3909016.9281795896
264,Denmark,pending,5321013.740913713
265,Lithuania,pending,1896833.1688704777
266,Lithuania,failed,11188.834582582796
267,United States,pending,4211031.030032142
268,Estonia,pending,8873554.023409005
269,Romania,failed,9812635.9114886
270,Luxembourg,failed,9046545.90907319
271,Poland,failed,1111702.4699942458
272,Portugal,failed,8214472.34919015
273,Hungary,completed,9347468.10516772
274,United States,pending,6585050.699858981
275,Sweden,pending,6662848.322819112
276,United States,failed,3850964.907696487
277,Greece,pending,1618422.8419192503
278,Finland,pending,7390302.216661003
279,Bulgaria,failed,355527.272326156
280,Ireland,pending,7653124.378855428
281,Poland,failed,6399098.374712282
282,Romania,completed,993455.2255884976
283,Malta,completed,909347.9128455006
284,Belgium,failed,8270913.988503674
285,Portugal,completed,9566791.677908031
286,Belgium,completed,7395265.060532917
287,Netherlands,pending,1127589.7199965767
288,Denmark,failed,784809.8192513476
289,Greece,completed,2110013.8686346803
290,Bulgaria,pending,7483016.60335369
291,Luxembourg,completed,64014.58173715513
292,Czech Republic,failed,59572.247867707425
293,Germany,completed,2691400.129315482
294,Malta,completed,3227997.5817505936
295,Sweden,completed,2644574.962953209
296,Belgium,completed,5252589.692156204
297,Romania,completed,2850856.089842293
298,Netherlands,pending,9095878.71987424
299,Italy,failed,7405804.487491459
300,Luxembourg,pending,4005728.613142585
301,Hungary,completed,4714985.130428653
302,Poland,pending,8792567.877695458
303,Ireland,failed,233493.43121817912
304,Luxembourg,failed,9269797.152325088
305,Greece,failed,7465188.957600432
306,Sweden,pending,2858348.213261762
307,United States,completed,6984972.021695882
308,Hungary,failed,9454003.659564171
309,Estonia,pending,4448187.831854107
310,Estonia,completed,4355943.23604211
311,Germany,pending,9170223.50690987
312,Malta,pending,2389259.464847857
313,Finland,pending,6769693.391672531
314,Spain,failed,5581400.632644693
315,Germany,completed,7676347.530984349
316,Croatia,failed,6190505.077201102
317,Malta,pending,7705636.521105067
318,United States,pending,3941131.3090690146
319,Croatia,pending,5348994.596626287
320,Italy,pending,8271224.488860645
321,Netherlands,failed,609059.8254103996
322,Poland,completed,6664357.782930965
323,Romania,pending,56514.67892196061
324,United States,pending,6028381.704843766
325,Finland,completed,7488744.324031162
326,Romania,completed,3724926.7419866472
327,Croatia,completed,8826481.06814594
328,Sweden,pending,5931863.157552316
329,Netherlands,pending,1385167.5894556204
330,Austria,pending,6309469.760268367
331,Sweden,failed,8308137.552324776
332,France,completed,7428476.625803896
333,Spain,pending,3081395.7446210193
334,France,pending,5030007.157972484
335,Italy,pending,945882.7580084983
336,United States,failed,2230693.5124677597
337,Germany,completed,7628460.622685646
338,Luxembourg,failed,2855883.4362342125
339,Luxembourg,completed,5923469.24783378
340,Luxembourg,pending,80295.76858305077
341,Netherlands,pending,845541.909460077
342,Finland,pending,8083540.645713733
343,United States,failed,5297328.344018444
344,Poland,failed,9096892.328857046
345,France,failed,432398.6558915627
346,Latvia,failed,4330477.6891010655
347,Croatia,pending,6539289.02966894
348,Belgium,failed,7469414.174522764
349,Germany,completed,7331895.748976184
350,Poland,failed,1369074.7333793275
351,Germany,pending,958480.0591589415
352,Lithuania,failed,2519626.72905393
353,Belgium,completed,7218531.675347273
354,Croatia,completed,8022582.770093936
355,Luxembourg,completed,9209179.332489496
356,Poland,completed,7641908.051180097
357,Ireland,failed,5575139.37175937
358,Slovenia,completed,4972244.787469926
359,France,failed,2661622.410110289
360,Malta,failed,5156146.995186899
361,Germany,failed,9003775.870322745
362,Portugal,failed,2540237.040312119
363,Luxembourg,pending,6465190.846260423
364,Greece,failed,7578540.359011052
365,Germany,pending,8231431.672427446
366,Slovenia,failed,4972116.741231912
367,Slovakia,failed,1021698.405999274
368,Ireland,failed,7906385.825314252
369,Sweden,failed,4450247.462985734
370,United States,failed,2299137.2346608085
371,Sweden,failed,8337523.667202735
372,Slovakia,pending,5050051.196416589
373,Luxembourg,pending,4056131.6520000855
374,Austria,completed,6737848.720976647
375,Portugal,failed,4821854.997224341
376,Austria,completed,2892838.79955449
377,Slovenia,completed,609134.4878819771
378,Finland,failed,9221170.999656035
379,Latvia,completed,5769881.835457658
380,Lithuania,pending,4397686.950775074
381,Austria,completed,5788172.63361452
382,Austria,pending,5586608.714349135
383,Greece,failed,2406430.021528819
384,Sweden,pending,1247349.9636736263
385,Luxembourg,failed,8488711.64925858
386,Belgium,pending,7226365.693637815
387,France,pending,5772024.447762357
388,Malta,completed,4605099.0771848215
389,Hungary,pending,1299745.0534999822
390,Romania,completed,8145212.018999619
391,Romania,failed,3469822.6227570362
392,Denmark,pending,3066274.436819264
393,Bulgaria,completed,4787925.979458034
394,Luxembourg,pending,2423616.1290162704
395,Germany,completed,4288387.852233933
396,Italy,completed,3607360.188096378
397,Hungary,failed,366222.57287339144
398,Estonia,failed,3362835.529832895
399,Luxembourg,pending,6329752.642094228
400,Italy,pending,9691463.455007501
401,Poland,completed,6894424.9235165985
402,Spain,completed,8440732.279310653
403,Denmark,completed,2989877.9653407605
404,Poland,completed,8981810.294632472
405,Slovenia,completed,2941710.40514168
406,Romania,failed,8969091.82704792
407,Spain,completed,9153041.750557253
408,Greece,pending,5261213.830524054
409,Slovakia,completed,843193.5707487626
410,Latvia,pending,5424537.964635402
411,Czech Republic,failed,9596814.192276679
412,Estonia,pending,2435343.3185074003
413,Denmark,failed,5698661.567755345
414,Romania,completed,4272031.096478925
415,Lithuania,pending,3470649.653454402
416,Finland,pending,2253983.9804613017
417,Greece,failed,4403921.811528331
418,Sweden,pending,9208769.725358276
419,Belgium,failed,6635108.5909061665
420,United States,completed,4563845.202744767
421,Malta,failed,3166009.2761993576
422,France,completed,3240160.707505947
423,Austria,pending,4511481.957959369
424,United States,pending,805943.796106674
425,Hungary,completed,9039537.02775684
426,Poland,completed,4442073.074835282
427,Czech Republic,completed,3412495.0704930057
428,United States,failed,5133934.41306495
429,Greece,pending,5253237.066744319
430,Austria,failed,7702149.052570513
431,Bulgaria,pending,5971081.818425944
432,Bulgaria,pending,1832841.7100191873
433,Luxembourg,completed,6442625.376239285
434,Ireland,completed,3042140.6752614854
435,Croatia,completed,8625793.2386941
436,Spain,pending,9581987.763835663
437,Italy,completed,6809997.686725213
438,France,failed,5724534.999797547
439,Romania,pending,505700.9112981814
440,Luxembourg,failed,2300544.884093979
441,Germany,pending,4873058.919678851
442,Poland,completed,5315420.474723708
443,Denmark,completed,3323401.7968331375
444,Lithuania,completed,4197640.853411862
445,Denmark,completed,1941645.7770669614
446,Austria,failed,784625.3465351416
447,Bulgaria,pending,4366230.870967934
448,Czech Republic,completed,8158801.059044583
449,Hungary,pending,4066488.617836408
450,Germany,completed,8044740.644202364
451,Romania,failed,6006368.2453912385
452,United States,pending,7622479.198571877
453,Estonia,pending,6771928.956824326
454,Spain,failed,1241213.8128358296
455,Denmark,pending,7321225.984576558
456,Portugal,failed,5441716.1074401755
457,Malta,completed,4984312.829283986
458,Spain,failed,1235829.9356079916
459,Italy,completed,5608307.233054782
460,Ireland,failed,2532788.8567061587
461,Luxembourg,pending,6300553.920900217
462,Sweden,pending,3215308.959174026
463,Slovakia,completed,5139714.186538232
464,Ireland,completed,8645436.220696153
465,Finland,pending,9043189.425536329
466,Luxembourg,pending,172819.58917344743
467,United States,failed,7527332.309724556
468,Estonia,failed,2566695.5746009224
469,Czech Republic,pending,2852946.041285576
470,Italy,failed,7364157.702282459
471,Germany,completed,7956493.795861754
472,Finland,failed,7219924.296997914
473,Ireland,failed,7419050.067218063
474,France,completed,1362024.552994363
475,Bulgaria,failed,9441061.57619322
476,Malta,pending,5104972.52365559
477,Latvia,pending,7049995.496531673
478,Poland,failed,4014136.508422621
479,Luxembourg,failed,8507811.57932132
480,Ireland,completed,4090261.5614131256
481,Czech Republic,pending,9438434.601412013
482,Finland,failed,7319725.252592401
483,Bulgaria,pending,2688087.829802934
484,Romania,completed,2932471.403237661
485,Poland,completed,5317198.042138996
486,France,pending,123347.47010128044
487,Austria,pending,6898069.664576437
488,France,pending,97024.07786218559
489,Estonia,failed,9157019.830303814
490,Belgium,completed,1448694.834852684
491,Lithuania,completed,7091709.078555256
492,Spain,pending,5099281.118940685
493,Austria,pending,4580714.638321247
494,Spain,completed,3425351.714579279
495,France,failed,184462.21689002894
496,Finland,completed,4156500.1656850665
497,Lithuania,pending,4027096.3502245694
498,Germany,failed,6488285.8439318845
499,Croatia,failed,8250947.302134939
500,Portugal,failed,7316070.062265105
501,Czech Republic,completed,2642353.7630021577
502,Latvia,completed,6711045.106477685
503,Romania,completed,9709269.395084467
504,Czech Republic,failed,3427026.708753461
505,Bulgaria,pending,2382252.5055867718
506,Spain,pending,5053764.418324706
507,France,completed,8928304.015579922
508,Slovakia,failed,8866381.131733105
509,Ireland,failed,2567295.8558850433
510,France,completed,8514602.921932222
511,Bulgaria,failed,6343879.110079975
512,Croatia,completed,5026389.190665382
513,Hungary,completed,2723531.713052254
514,Ireland,completed,9709610.742539031
515,Poland,pending,4544686.5260683
516,Ireland,pending,8022608.626366032
517,Finland,failed,3149203.7984723854
518,Czech Republic,completed,2054622.7344322898
519,Finland,failed,2681853.0610650117
520,Italy,completed,5300703.904222691
521,Estonia,failed,6617879.082970556
522,Spain,failed,6022980.764562993
523,Hungary,pending,7203579.281650884
524,Hungary,completed,3448665.314451421
525,Malta,failed,823214.6181096112
526,United States,pending,5246998.135675407
527,Romania,pending,6609802.156695547
528,United States,pending,4902724.315244606
529,Lithuania,failed,4843783.218327315
530,Luxembourg,pending,5383238.684660407
531,Latvia,completed,3257301.0569434213
532,Germany,completed,6427577.100997668
533,Lithuania,failed,275024.22007619875
534,Czech Republic,pending,7641026.493514284
535,Slovenia,completed,9879996.278629776
536,Spain,failed,170595.7454806284
537,France,completed,8189223.601936947
538,Latvia,failed,4458316.3682774445
539,United States,failed,405819.8814527114
540,Ireland,failed,5274803.31737743
541,Denmark,failed,1406170.5305379357
542,Hungary,failed,9225439.960351313
543,Spain,pending,262796.4254403004
544,Belgium,failed,594686.8700379204
545,Sweden,failed,4685186.183084603
546,Latvia,failed,9536421.437164571
547,Portugal,completed,1288266.127104347
548,Ireland,pending,9941117.273716826
549,Portugal,pending,6238942.261499449
550,Belgium,pending,4499690.690820698
551,United States,pending,2401293.928381595
552,Bulgaria,completed,6777288.494091097
553,Malta,pending,6393700.593906159
554,Lithuania,pending,8954717.1234707
555,Belgium,pending,8368007.126817011
556,Austria,pending,6684779.139912968
557,United States,completed,711791.957324246
558,France,pending,8284476.30200155
559,Malta,pending,2960948.7805907177
560,United States,pending,7256761.547634474
561,Slovenia,pending,1875948.916962149
562,Croatia,pending,5724143.82500824
563,Slovenia,failed,5245002.442312498
564,Latvia,pending,5022439.394033264
565,Bulgaria,pending,2890145.1404631217
566,Ireland,failed,1168677.473016808
567,Spain,completed,3317588.264082203
568,Estonia,completed,2558404.146626019
569,Estonia,pending,9604596.203948071
570,Sweden,failed,8500898.396865519
571,Netherlands,completed,1319490.6291603758
572,Slovakia,pending,9655638.113898601
573,Belgium,failed,2337089.913207934
574,Germany,pending,111497.37854799336
575,Slovakia,completed,1844567.8815233258
576,Greece,completed,5995045.739957441
577,Hungary,failed,2240464.543826555
578,Denmark,completed,2688767.074323859
579,Portugal,completed,3959529.921982127
580,Luxembourg,completed,7245970.911198374
581,Lithuania,failed,2447328.4403466466
582,Estonia,completed,325114.43722340383
583,Bulgaria,failed,6791708.132441229
584,Belgium,completed,4886763.6550250035
585,Austria,failed,3966451.3016884984
586,Hungary,completed,295085.4657959767
587,Croatia,failed,1987577.2424947303
588,Italy,pending,1702724.0267409293
589,Slovenia,failed,9312400.784694223
590,France,completed,1703733.4576792817
591,Belgium,pending,5375038.423206678
592,France,completed,9956090.248566356
593,Hungary,completed,3230929.17823916
594,Portugal,completed,1127569.3423625722
595,Poland,completed,6836112.853500359
596,Bulgaria,completed,932812.5798619324
597,Luxembourg,pending,90295.66525450173
598,Poland,pending,5020414.453742684
599,Ireland,completed,6139647.659937954
600,Denmark,completed,35297.437449444136
601,Denmark,completed,9034291.782532783
602,Portugal,completed,5623529.699067412
603,Belgium,completed,6375256.348311057
604,United States,failed,9183011.952243881
605,Romania,pending,6473549.784779769
606,Portugal,pending,3263873.2890670784
607,Italy,pending,5220804.906626702
608,Finland,pending,1805993.802321666
609,Ireland,pending,1894568.7132410826
610,Slovakia,pending,2391168.73068167
611,Italy,pending,4195899.101061552
612,Estonia,failed,1599859.0247813482
613,Estonia,completed,7946209.2780048745
614,Czech Republic,failed,1396909.7712077238
615,Latvia,pending,7635086.063440357
616,Romania,pending,654713.3924877602
617,France,completed,6476489.7757432535
618,Denmark,failed,3754917.3710758197
619,Hungary,failed,3229406.38744332
620,Bulgaria,pending,871644.6668299193
621,Bulgaria,failed,865094.5750111582
622,France,failed,8124014.369775721
623,Croatia,completed,5634330.848239366
624,Belgium,failed,7903837.800849326
625,Belgium,pending,5480398.644342069
626,Czech Republic,completed,8666396.493743699
627,Austria,completed,7937013.739146443
628,Portugal,completed,3460689.1346589588
629,Croatia,completed,1416835.026648614
630,Netherlands,completed,4774050.600251829
631,Portugal,failed,1913881.6080607434
632,United States,pending,5191911.395193638
633,Greece,completed,7488678.773721613
634,Luxembourg,completed,6260938.262100314
635,Belgium,completed,3863450.594244311
636,Lithuania,failed,9172085.643315567
637,France,completed,8936668.03360871
638,Croatia,completed,3579904.324163928
639,Ireland,pending,5641056.835147857
640,Slovenia,failed,5683243.1010749275
641,Croatia,completed,6545359.990425513
642,Finland,failed,7747658.840657922
643,France,pending,6559089.231849115
644,Lithuania,completed,1203523.6410844007
645,Greece,completed,295939.4468710008
646,Germany,completed,4442448.795473908
647,Slovakia,completed,7636220.398235607
648,United States,pending,3770881.45506282
649,Malta,pending,5752099.32999821
650,Denmark,completed,2175695.8866938427
651,Belgium,failed,7608034.827713608
652,France,completed,88562.38929770944
653,Spain,completed,2886277.004622956
654,Greece,pending,3102960.1259721275
655,Latvia,completed,8735221.978973221
656,Estonia,pending,5996491.749032799
657,Italy,completed,2998908.9002906764
658,Slovenia,failed,7683354.293793309
659,Lithuania,pending,4518281.46075858
660,Portugal,completed,9044634.084703388
661,France,failed,6850544.761114089
662,Greece,completed,7944983.292286356
663,Belgium,failed,1407170.062689548
664,Romania,pending,9830509.479416681
665,Belgium,completed,4985320.073091487
666,Belgium,completed,9029951.010522595
667,Lithuania,failed,1620255.5830494836
668,Luxembourg,pending,2336280.9108939297
669,Romania,completed,5125478.949395477
670,Czech Republic,completed,8296657.592192454
671,Romania,failed,3694071.3859804873
672,Poland,failed,868745.5355770357
673,Spain,completed,6275042.820932435
674,Hungary,failed,2015362.2420291484
675,Czech Republic,pending,5823459.103982151
676,Spain,completed,9386122.385181265
677,Denmark,pending,7481492.481795721
678,Poland,failed,9833498.360502023
679,Croatia,pending,3486213.428238263
680,Netherlands,failed,5313863.8883199105
681,Slovenia,pending,6674012.678446636
682,Latvia,pending,6535400.967551585
683,Netherlands,completed,2972319.84994949
684,Spain,pending,2319262.2214986426
685,Netherlands,completed,8317365.489141605
686,Denmark,completed,3800187.483031795
687,Netherlands,pending,4213250.710911547
688,Estonia,completed,9348866.03197574
689,Portugal,completed,3100599.1305949963
690,Spain,pending,4404274.007141414
691,Slovakia,pending,4590601.49259051
692,France,completed,2043373.5767599116
693,Czech Republic,failed,6203845.019568319
694,Lithuania,completed,572528.0440474934
695,Bulgaria,completed,8611947.044289522
696,France,completed,3216331.1695980644
697,Finland,pending,8484867.5292404
698,United States,failed,4514158.361604792
699,Malta,failed,9492073.216197666
700,Malta,pending,262795.1248880933
701,Malta,failed,1605368.169118605
702,Poland,pending,6388482.697921392
703,Italy,pending,7479074.187138434
704,Romania,pending,2388051.688339865
705,Denmark,completed,4870982.778467911
706,Slovenia,completed,7351770.5026191445
707,Greece,completed,3147578.726908975
708,Denmark,completed,9039376.994638111
709,Slovakia,failed,1429445.876233253
710,France,completed,7605596.452389914
711,Finland,pending,2984974.523311017
712,Sweden,pending,8143052.572687479
713,Netherlands,completed,4419611.837609889
714,Latvia,pending,8852302.218132844
715,Netherlands,failed,2760191.1215710016
716,Estonia,completed,4244390.8733659955
717,Denmark,pending,4934876.472532376
718,Denmark,completed,9301987.088131256
719,Netherlands,pending,7830953.967729327
720,Estonia,failed,1928512.7497478982
721,Ireland,failed,4932667.621271932
722,Portugal,pending,9554662.307263656
723,Malta,completed,4395066.662672596
724,Poland,pending,3259580.33785801
725,Finland,pending,3887029.257576793
726,Ireland,failed,9992087.875552496
727,Czech Republic,completed,1960199.1055292157
728,Portugal,pending,7657798.982665166
729,Portugal,completed,4508261.553690553
730,Romania,completed,9814426.632664302
731,Malta,pending,6117590.136001393
732,Portugal,completed,5354240.547270964
733,Romania,failed,9921682.348314412
734,United States,pending,3004815.331451569
735,Czech Republic,completed,5688601.164168434
736,Luxembourg,pending,8019936.507953769
737,Luxembourg,failed,18888.00538284885
738,Slovenia,completed,6759735.0530503215
739,Greece,failed,3766251.251003897
740,Hungary,completed,6135184.208913938
741,Sweden,failed,37498.58865080724
742,Denmark,failed,9022167.014355466
743,Estonia,pending,3832608.032175002
744,Latvia,pending,4025648.718946961
745,Malta,pending,817563.5248832735
746,Latvia,pending,6130576.954394655
747,Belgium,failed,1596428.4605114064
748,Czech Republic,completed,2902440.3260517395
749,United States,completed,7440157.166711103
750,Portugal,pending,1699520.651598756
751,Austria,failed,2635439.031785687
752,United States,pending,7616346.023216436
753,Romania,failed,2892114.565001446
754,Czech Republic,pending,3695653.5054194173
755,Netherlands,failed,7607399.7015393665
756,Romania,pending,471695.4019678421
757,Finland,completed,5405386.010964026
758,Malta,completed,4772242.318103048
759,Greece,failed,5363662.344030766
760,Czech Republic,pending,1490281.2076011752
761,Latvia,pending,7990363.450924008
762,Hungary,completed,341926.20385380293
763,Netherlands,completed,5648247.714301934
764,Czech Republic,completed,7789173.887439989
765,Greece,completed,6799682.947707442
766,Slovenia,completed,2251135.302652313
767,Sweden,failed,1046740.4343009812
768,France,pending,499015.35841788136
769,Poland,failed,2764177.580196945
770,Bulgaria,completed,9589235.167618088
771,Belgium,pending,4637326.225165432
772,United States,failed,5429997.466711507
773,Netherlands,failed,6138839.837427333
774,Italy,failed,9516540.5773854
